item_number,block_sequence,trial_sequence_total,Answer.time_in_minutes,workerid,Answer.condition,list_number,response,condition 
34,9,36,9.6628,165,undefined,3,0.66,SUBJ
35,9,37,9.6628,165,undefined,3,0.82,WH
112,9,38,9.6628,165,undefined,3,0.95,FILL
36,9,39,9.6628,165,undefined,3,0.6,CNPC
31,10,40,9.6628,165,undefined,3,0.03,SUBJ
33,10,41,9.6628,165,undefined,3,0.03,CNPC
32,10,42,9.6628,165,undefined,3,0.6,WH
111,10,43,9.6628,165,undefined,3,0.99,FILL
20,11,44,9.6628,165,undefined,3,0.96,WH
19,11,45,9.6628,165,undefined,3,0.27,SUBJ
21,11,46,9.6628,165,undefined,3,0.07,CNPC
107,11,47,9.6628,165,undefined,3,0.59,FILL
106,12,48,9.6628,165,undefined,3,0.98,FILL
17,12,49,9.6628,165,undefined,3,0.78,WH
16,12,50,9.6628,165,undefined,3,0.18,SUBJ
18,12,51,9.6628,165,undefined,3,0.35,CNPC
45,13,52,9.6628,165,undefined,3,0.16,CNPC
44,13,53,9.6628,165,undefined,3,0.63,WH
115,13,54,9.6628,165,undefined,3,0.62,FILL
43,13,55,9.6628,165,undefined,3,0.24,SUBJ
10,14,56,9.6628,165,undefined,3,0.47,SUBJ
11,14,57,9.6628,165,undefined,3,0.78,WH
104,14,58,9.6628,165,undefined,3,0.85,FILL
12,14,59,9.6628,165,undefined,3,0.07,CNPC
994,14,60,9.6628,165,undefined,99,0.04,UNGRAM
113,15,61,9.6628,165,undefined,3,0.98,FILL
39,15,62,9.6628,165,undefined,3,0.72,CNPC
37,15,63,9.6628,165,undefined,3,0.03,SUBJ
38,15,64,9.6628,165,undefined,3,0.73,WH
practice_good,practice,0,11.353116666666667,166,undefined,practice,0.98,practice_good
practice_bad,practice,0,11.353116666666667,166,undefined,practice,0.03,practice_bad
102,1,1,11.353116666666667,166,undefined,3,0.25,FILL
4,1,2,11.353116666666667,166,undefined,3,0.02,SUBJ
6,1,3,11.353116666666667,166,undefined,3,0.08,CNPC
5,1,4,11.353116666666667,166,undefined,3,0.02,WH
992,1,5,11.353116666666667,166,undefined,99,0.02,UNGRAM
21,2,6,11.353116666666667,166,undefined,3,0.3,CNPC
19,2,7,11.353116666666667,166,undefined,3,0.15,SUBJ
20,2,8,11.353116666666667,166,undefined,3,0.86,WH
107,2,9,11.353116666666667,166,undefined,3,0.99,FILL
17,3,10,11.353116666666667,166,undefined,3,0.74,WH
106,3,11,11.353116666666667,166,undefined,3,0.99,FILL
16,3,12,11.353116666666667,166,undefined,3,0.36,SUBJ
18,3,13,11.353116666666667,166,undefined,3,0.5,CNPC
25,4,14,11.353116666666667,166,undefined,3,0.32,SUBJ
26,4,15,11.353116666666667,166,undefined,3,0.55,WH
27,4,16,11.353116666666667,166,undefined,3,0.37,CNPC
109,4,17,11.353116666666667,166,undefined,3,0.98,FILL
37,5,18,11.353116666666667,166,undefined,3,0.28,SUBJ
39,5,19,11.353116666666667,166,undefined,3,0.27,CNPC
113,5,20,11.353116666666667,166,undefined,3,0.88,FILL
38,5,21,11.353116666666667,166,undefined,3,0.92,WH
3,6,22,11.353116666666667,166,undefined,3,0.95,CNPC
1,6,23,11.353116666666667,166,undefined,3,0.83,SUBJ
101,6,24,11.353116666666667,166,undefined,3,0.99,FILL
2,6,25,11.353116666666667,166,undefined,3,0.41,WH
991,6,26,11.353116666666667,166,undefined,99,0.04,UNGRAM
110,7,27,11.353116666666667,166,undefined,3,0.97,FILL
29,7,28,11.353116666666667,166,undefined,3,0.08,WH
30,7,29,11.353116666666667,166,undefined,3,0.04,CNPC
28,7,30,11.353116666666667,166,undefined,3,0.54,SUBJ
42,8,31,11.353116666666667,166,undefined,3,0.25,CNPC
40,8,32,11.353116666666667,166,undefined,3,0.46,SUBJ
114,8,33,11.353116666666667,166,undefined,3,0.96,FILL
41,8,34,11.353116666666667,166,undefined,3,0.21,WH
12,9,35,11.353116666666667,166,undefined,3,0.25,CNPC
11,9,36,11.353116666666667,166,undefined,3,0.99,WH
10,9,37,11.353116666666667,166,undefined,3,0.34,SUBJ
104,9,38,11.353116666666667,166,undefined,3,0.97,FILL
994,9,39,11.353116666666667,166,undefined,99,0,UNGRAM
36,10,40,11.353116666666667,166,undefined,3,0.19,CNPC
34,10,41,11.353116666666667,166,undefined,3,0.22,SUBJ
112,10,42,11.353116666666667,166,undefined,3,0.99,FILL
35,10,43,11.353116666666667,166,undefined,3,0.36,WH
32,11,44,11.353116666666667,166,undefined,3,0.46,WH
33,11,45,11.353116666666667,166,undefined,3,0.23,CNPC
31,11,46,11.353116666666667,166,undefined,3,0.42,SUBJ
111,11,47,11.353116666666667,166,undefined,3,0.97,FILL
45,12,48,11.353116666666667,166,undefined,3,0.35,CNPC
43,12,49,11.353116666666667,166,undefined,3,0.37,SUBJ
44,12,50,11.353116666666667,166,undefined,3,0.09,WH
115,12,51,11.353116666666667,166,undefined,3,0.87,FILL
23,13,52,11.353116666666667,166,undefined,3,0.94,WH
24,13,53,11.353116666666667,166,undefined,3,0.35,CNPC
108,13,54,11.353116666666667,166,undefined,3,0.98,FILL
22,13,55,11.353116666666667,166,undefined,3,0.39,SUBJ
103,14,56,11.353116666666667,166,undefined,3,1,FILL
8,14,57,11.353116666666667,166,undefined,3,0.33,WH
7,14,58,11.353116666666667,166,undefined,3,0.27,SUBJ
9,14,59,11.353116666666667,166,undefined,3,0.54,CNPC
993,14,60,11.353116666666667,166,undefined,99,0,UNGRAM
105,15,61,11.353116666666667,166,undefined,3,0.97,FILL
15,15,62,11.353116666666667,166,undefined,3,0.4,CNPC
14,15,63,11.353116666666667,166,undefined,3,0.35,WH
13,15,64,11.353116666666667,166,undefined,3,0.2,SUBJ
practice_good,practice,0,20.258666666666667,167,undefined,practice,1,practice_good
practice_bad,practice,0,20.258666666666667,167,undefined,practice,0,practice_bad
8,1,1,20.258666666666667,167,undefined,3,0.57,WH
9,1,2,20.258666666666667,167,undefined,3,0.12,CNPC
103,1,3,20.258666666666667,167,undefined,3,0.88,FILL
7,1,4,20.258666666666667,167,undefined,3,0.15,SUBJ
993,1,5,20.258666666666667,167,undefined,99,0.07,UNGRAM
35,2,6,20.258666666666667,167,undefined,3,0.83,WH
34,2,7,20.258666666666667,167,undefined,3,0.11,SUBJ
112,2,8,20.258666666666667,167,undefined,3,0.99,FILL
36,2,9,20.258666666666667,167,undefined,3,0.13,CNPC
25,3,10,20.258666666666667,167,undefined,3,0.08,SUBJ
109,3,11,20.258666666666667,167,undefined,3,0.98,FILL
26,3,12,20.258666666666667,167,undefined,3,0.55,WH
27,3,13,20.258666666666667,167,undefined,3,0.31,CNPC
44,4,14,20.258666666666667,167,undefined,3,0.61,WH
45,4,15,20.258666666666667,167,undefined,3,0.2,CNPC
43,4,16,20.258666666666667,167,undefined,3,0.56,SUBJ
115,4,17,20.258666666666667,167,undefined,3,1,FILL
1,5,18,20.258666666666667,167,undefined,3,0.13,SUBJ
2,5,19,20.258666666666667,167,undefined,3,0.93,WH
101,5,20,20.258666666666667,167,undefined,3,1,FILL
3,5,21,20.258666666666667,167,undefined,3,0.66,CNPC
991,5,22,20.258666666666667,167,undefined,99,0.13,UNGRAM
37,6,23,20.258666666666667,167,undefined,3,0.21,SUBJ
39,6,24,20.258666666666667,167,undefined,3,0.16,CNPC
113,6,25,20.258666666666667,167,undefined,3,1,FILL
38,6,26,20.258666666666667,167,undefined,3,0.92,WH
114,7,27,20.258666666666667,167,undefined,3,1,FILL
42,7,28,20.258666666666667,167,undefined,3,0.13,CNPC
41,7,29,20.258666666666667,167,undefined,3,0.45,WH
40,7,30,20.258666666666667,167,undefined,3,0.5,SUBJ
28,8,31,20.258666666666667,167,undefined,3,0.26,SUBJ
110,8,32,20.258666666666667,167,undefined,3,1,FILL
29,8,33,20.258666666666667,167,undefined,3,0.42,WH
30,8,34,20.258666666666667,167,undefined,3,0.23,CNPC
102,9,35,20.258666666666667,167,undefined,3,1,FILL
4,9,36,20.258666666666667,167,undefined,3,0.12,SUBJ
5,9,37,20.258666666666667,167,undefined,3,0.93,WH
6,9,38,20.258666666666667,167,undefined,3,0.4,CNPC
992,9,39,20.258666666666667,167,undefined,99,0.11,UNGRAM
21,10,40,20.258666666666667,167,undefined,3,0.13,CNPC
20,10,41,20.258666666666667,167,undefined,3,0.92,WH
107,10,42,20.258666666666667,167,undefined,3,1,FILL
19,10,43,20.258666666666667,167,undefined,3,0.12,SUBJ
10,11,44,20.258666666666667,167,undefined,3,0.44,SUBJ
11,11,45,20.258666666666667,167,undefined,3,1,WH
12,11,46,20.258666666666667,167,undefined,3,0.13,CNPC
104,11,47,20.258666666666667,167,undefined,3,1,FILL
994,11,48,20.258666666666667,167,undefined,99,0.06,UNGRAM
33,12,49,20.258666666666667,167,undefined,3,0.13,CNPC
31,12,50,20.258666666666667,167,undefined,3,0.54,SUBJ
32,12,51,20.258666666666667,167,undefined,3,1,WH
111,12,52,20.258666666666667,167,undefined,3,1,FILL
16,13,53,20.258666666666667,167,undefined,3,0.18,SUBJ
106,13,54,20.258666666666667,167,undefined,3,1,FILL
17,13,55,20.258666666666667,167,undefined,3,1,WH
18,13,56,20.258666666666667,167,undefined,3,0.16,CNPC
15,14,57,20.258666666666667,167,undefined,3,0.2,CNPC
105,14,58,20.258666666666667,167,undefined,3,1,FILL
14,14,59,20.258666666666667,167,undefined,3,0.95,WH
13,14,60,20.258666666666667,167,undefined,3,0.33,SUBJ
23,15,61,20.258666666666667,167,undefined,3,0.91,WH
108,15,62,20.258666666666667,167,undefined,3,1,FILL
24,15,63,20.258666666666667,167,undefined,3,0.12,CNPC
22,15,64,20.258666666666667,167,undefined,3,0.86,SUBJ
practice_good,practice,0,12.526566666666668,168,undefined,practice,0.84,practice_good
practice_bad,practice,0,12.526566666666668,168,undefined,practice,0.08,practice_bad
109,1,1,12.526566666666668,168,undefined,3,1,FILL
25,1,2,12.526566666666668,168,undefined,3,0.01,SUBJ
27,1,3,12.526566666666668,168,undefined,3,0,CNPC
26,1,4,12.526566666666668,168,undefined,3,1,WH
14,2,5,12.526566666666668,168,undefined,3,0.15,WH
105,2,6,12.526566666666668,168,undefined,3,1,FILL
13,2,7,12.526566666666668,168,undefined,3,1,SUBJ
15,2,8,12.526566666666668,168,undefined,3,1,CNPC
104,3,9,12.526566666666668,168,undefined,3,1,FILL
12,3,10,12.526566666666668,168,undefined,3,1,CNPC
10,3,11,12.526566666666668,168,undefined,3,1,SUBJ
11,3,12,12.526566666666668,168,undefined,3,1,WH
994,3,13,12.526566666666668,168,undefined,99,0,UNGRAM
110,4,14,12.526566666666668,168,undefined,3,1,FILL
29,4,15,12.526566666666668,168,undefined,3,0,WH
30,4,16,12.526566666666668,168,undefined,3,0.96,CNPC
28,4,17,12.526566666666668,168,undefined,3,0,SUBJ
115,5,18,12.526566666666668,168,undefined,3,1,FILL
43,5,19,12.526566666666668,168,undefined,3,1,SUBJ
44,5,20,12.526566666666668,168,undefined,3,1,WH
45,5,21,12.526566666666668,168,undefined,3,0,CNPC
39,6,22,12.526566666666668,168,undefined,3,1,CNPC
37,6,23,12.526566666666668,168,undefined,3,1,SUBJ
113,6,24,12.526566666666668,168,undefined,3,0.99,FILL
38,6,25,12.526566666666668,168,undefined,3,1,WH
101,7,26,12.526566666666668,168,undefined,3,0,FILL
1,7,27,12.526566666666668,168,undefined,3,1,SUBJ
3,7,28,12.526566666666668,168,undefined,3,1,CNPC
2,7,29,12.526566666666668,168,undefined,3,1,WH
991,7,30,12.526566666666668,168,undefined,99,0,UNGRAM
111,8,31,12.526566666666668,168,undefined,3,1,FILL
31,8,32,12.526566666666668,168,undefined,3,1,SUBJ
33,8,33,12.526566666666668,168,undefined,3,1,CNPC
32,8,34,12.526566666666668,168,undefined,3,1,WH
6,9,35,12.526566666666668,168,undefined,3,0.06,CNPC
5,9,36,12.526566666666668,168,undefined,3,1,WH
4,9,37,12.526566666666668,168,undefined,3,1,SUBJ
102,9,38,12.526566666666668,168,undefined,3,1,FILL
992,9,39,12.526566666666668,168,undefined,99,0,UNGRAM
20,10,40,12.526566666666668,168,undefined,3,1,WH
107,10,41,12.526566666666668,168,undefined,3,0.92,FILL
19,10,42,12.526566666666668,168,undefined,3,1,SUBJ
21,10,43,12.526566666666668,168,undefined,3,1,CNPC
18,11,44,12.526566666666668,168,undefined,3,1,CNPC
106,11,45,12.526566666666668,168,undefined,3,1,FILL
17,11,46,12.526566666666668,168,undefined,3,1,WH
16,11,47,12.526566666666668,168,undefined,3,0,SUBJ
7,12,48,12.526566666666668,168,undefined,3,0,SUBJ
9,12,49,12.526566666666668,168,undefined,3,0,CNPC
8,12,50,12.526566666666668,168,undefined,3,1,WH
103,12,51,12.526566666666668,168,undefined,3,1,FILL
993,12,52,12.526566666666668,168,undefined,99,1,UNGRAM
114,13,53,12.526566666666668,168,undefined,3,1,FILL
42,13,54,12.526566666666668,168,undefined,3,0.01,CNPC
40,13,55,12.526566666666668,168,undefined,3,0,SUBJ
41,13,56,12.526566666666668,168,undefined,3,1,WH
36,14,57,12.526566666666668,168,undefined,3,1,CNPC
112,14,58,12.526566666666668,168,undefined,3,1,FILL
34,14,59,12.526566666666668,168,undefined,3,0.06,SUBJ
35,14,60,12.526566666666668,168,undefined,3,1,WH
22,15,61,12.526566666666668,168,undefined,3,1,SUBJ
24,15,62,12.526566666666668,168,undefined,3,0,CNPC
108,15,63,12.526566666666668,168,undefined,3,0,FILL
23,15,64,12.526566666666668,168,undefined,3,0.05,WH
practice_good,practice,0,20.4063,169,undefined,practice,1,practice_good
practice_bad,practice,0,20.4063,169,undefined,practice,0,practice_bad
20,1,1,20.4063,169,undefined,3,1,WH
107,1,2,20.4063,169,undefined,3,1,FILL
21,1,3,20.4063,169,undefined,3,0.01,CNPC
19,1,4,20.4063,169,undefined,3,0,SUBJ
28,2,5,20.4063,169,undefined,3,0,SUBJ
30,2,6,20.4063,169,undefined,3,0,CNPC
29,2,7,20.4063,169,undefined,3,0,WH
110,2,8,20.4063,169,undefined,3,1,FILL
15,3,9,20.4063,169,undefined,3,1,CNPC
13,3,10,20.4063,169,undefined,3,0,SUBJ
14,3,11,20.4063,169,undefined,3,0,WH
105,3,12,20.4063,169,undefined,3,1,FILL
38,4,13,20.4063,169,undefined,3,0,WH
113,4,14,20.4063,169,undefined,3,1,FILL
37,4,15,20.4063,169,undefined,3,0,SUBJ
39,4,16,20.4063,169,undefined,3,1,CNPC
5,5,17,20.4063,169,undefined,3,1,WH
6,5,18,20.4063,169,undefined,3,0,CNPC
102,5,19,20.4063,169,undefined,3,1,FILL
4,5,20,20.4063,169,undefined,3,0,SUBJ
992,5,21,20.4063,169,undefined,99,1,UNGRAM
108,6,22,20.4063,169,undefined,3,1,FILL
22,6,23,20.4063,169,undefined,3,0,SUBJ
23,6,24,20.4063,169,undefined,3,0.95,WH
24,6,25,20.4063,169,undefined,3,0,CNPC
101,7,26,20.4063,169,undefined,3,1,FILL
1,7,27,20.4063,169,undefined,3,0,SUBJ
2,7,28,20.4063,169,undefined,3,0,WH
3,7,29,20.4063,169,undefined,3,1,CNPC
991,7,30,20.4063,169,undefined,99,0,UNGRAM
17,8,31,20.4063,169,undefined,3,0,WH
18,8,32,20.4063,169,undefined,3,0,CNPC
16,8,33,20.4063,169,undefined,3,1,SUBJ
106,8,34,20.4063,169,undefined,3,1,FILL
44,9,35,20.4063,169,undefined,3,1,WH
115,9,36,20.4063,169,undefined,3,1,FILL
43,9,37,20.4063,169,undefined,3,1,SUBJ
45,9,38,20.4063,169,undefined,3,0,CNPC
42,10,39,20.4063,169,undefined,3,1,CNPC
114,10,40,20.4063,169,undefined,3,0,FILL
41,10,41,20.4063,169,undefined,3,0,WH
40,10,42,20.4063,169,undefined,3,0,SUBJ
9,11,43,20.4063,169,undefined,3,1,CNPC
8,11,44,20.4063,169,undefined,3,0,WH
7,11,45,20.4063,169,undefined,3,0,SUBJ
103,11,46,20.4063,169,undefined,3,1,FILL
993,11,47,20.4063,169,undefined,99,0,UNGRAM
31,12,48,20.4063,169,undefined,3,0,SUBJ
111,12,49,20.4063,169,undefined,3,0,FILL
32,12,50,20.4063,169,undefined,3,0,WH
33,12,51,20.4063,169,undefined,3,0,CNPC
26,13,52,20.4063,169,undefined,3,0.97,WH
27,13,53,20.4063,169,undefined,3,1,CNPC
109,13,54,20.4063,169,undefined,3,1,FILL
25,13,55,20.4063,169,undefined,3,0,SUBJ
112,14,56,20.4063,169,undefined,3,1,FILL
34,14,57,20.4063,169,undefined,3,1,SUBJ
35,14,58,20.4063,169,undefined,3,0,WH
36,14,59,20.4063,169,undefined,3,1,CNPC
10,15,60,20.4063,169,undefined,3,1,SUBJ
12,15,61,20.4063,169,undefined,3,0,CNPC
11,15,62,20.4063,169,undefined,3,1,WH
104,15,63,20.4063,169,undefined,3,1,FILL
994,15,64,20.4063,169,undefined,99,0,UNGRAM
practice_good,practice,0,14.8893,170,undefined,practice,0.96,practice_good
practice_bad,practice,0,14.8893,170,undefined,practice,0.05,practice_bad
26,1,1,14.8893,170,undefined,3,0.07,WH
27,1,2,14.8893,170,undefined,3,0.14,CNPC
109,1,3,14.8893,170,undefined,3,0.39,FILL
25,1,4,14.8893,170,undefined,3,0.14,SUBJ
35,2,5,14.8893,170,undefined,3,0.62,WH
36,2,6,14.8893,170,undefined,3,0.15,CNPC
34,2,7,14.8893,170,undefined,3,0.3,SUBJ
112,2,8,14.8893,170,undefined,3,0.24,FILL
39,3,9,14.8893,170,undefined,3,0.31,CNPC
38,3,10,14.8893,170,undefined,3,0.06,WH
113,3,11,14.8893,170,undefined,3,0.72,FILL
37,3,12,14.8893,170,undefined,3,0.07,SUBJ
6,4,13,14.8893,170,undefined,3,0.18,CNPC
5,4,14,14.8893,170,undefined,3,0.31,WH
4,4,15,14.8893,170,undefined,3,0.12,SUBJ
102,4,16,14.8893,170,undefined,3,0.88,FILL
992,4,17,14.8893,170,undefined,99,0.05,UNGRAM
31,5,18,14.8893,170,undefined,3,0.2,SUBJ
111,5,19,14.8893,170,undefined,3,0.92,FILL
32,5,20,14.8893,170,undefined,3,0.84,WH
33,5,21,14.8893,170,undefined,3,0.1,CNPC
3,6,22,14.8893,170,undefined,3,0.2,CNPC
101,6,23,14.8893,170,undefined,3,0.92,FILL
2,6,24,14.8893,170,undefined,3,0.74,WH
1,6,25,14.8893,170,undefined,3,0.18,SUBJ
991,6,26,14.8893,170,undefined,99,0.09,UNGRAM
108,7,27,14.8893,170,undefined,3,0.88,FILL
24,7,28,14.8893,170,undefined,3,0.11,CNPC
23,7,29,14.8893,170,undefined,3,0.86,WH
22,7,30,14.8893,170,undefined,3,0.2,SUBJ
16,8,31,14.8893,170,undefined,3,0.1,SUBJ
106,8,32,14.8893,170,undefined,3,0.91,FILL
18,8,33,14.8893,170,undefined,3,0.26,CNPC
17,8,34,14.8893,170,undefined,3,0.8,WH
43,9,35,14.8893,170,undefined,3,0.28,SUBJ
115,9,36,14.8893,170,undefined,3,0.75,FILL
45,9,37,14.8893,170,undefined,3,0.18,CNPC
44,9,38,14.8893,170,undefined,3,0.22,WH
14,10,39,14.8893,170,undefined,3,0.65,WH
13,10,40,14.8893,170,undefined,3,0.36,SUBJ
105,10,41,14.8893,170,undefined,3,0.75,FILL
15,10,42,14.8893,170,undefined,3,0.17,CNPC
40,11,43,14.8893,170,undefined,3,0.81,SUBJ
41,11,44,14.8893,170,undefined,3,0.29,WH
42,11,45,14.8893,170,undefined,3,0.11,CNPC
114,11,46,14.8893,170,undefined,3,0.9,FILL
21,12,47,14.8893,170,undefined,3,0.12,CNPC
19,12,48,14.8893,170,undefined,3,0.16,SUBJ
20,12,49,14.8893,170,undefined,3,0.89,WH
107,12,50,14.8893,170,undefined,3,0.78,FILL
7,13,51,14.8893,170,undefined,3,0.06,SUBJ
103,13,52,14.8893,170,undefined,3,0.86,FILL
9,13,53,14.8893,170,undefined,3,0.08,CNPC
8,13,54,14.8893,170,undefined,3,0.69,WH
993,13,55,14.8893,170,undefined,99,0.03,UNGRAM
28,14,56,14.8893,170,undefined,3,0.69,SUBJ
30,14,57,14.8893,170,undefined,3,0.09,CNPC
110,14,58,14.8893,170,undefined,3,0.92,FILL
29,14,59,14.8893,170,undefined,3,0.59,WH
12,15,60,14.8893,170,undefined,3,0.1,CNPC
11,15,61,14.8893,170,undefined,3,0.82,WH
10,15,62,14.8893,170,undefined,3,0.7,SUBJ
104,15,63,14.8893,170,undefined,3,0.86,FILL
994,15,64,14.8893,170,undefined,99,0.1,UNGRAM
practice_good,practice,0,25.26625,171,undefined,practice,0.99,practice_good
practice_bad,practice,0,25.26625,171,undefined,practice,0.01,practice_bad
11,1,1,25.26625,171,undefined,3,0.14,WH
104,1,2,25.26625,171,undefined,3,1,FILL
10,1,3,25.26625,171,undefined,3,0.39,SUBJ
12,1,4,25.26625,171,undefined,3,0.15,CNPC
994,1,5,25.26625,171,undefined,99,0.01,UNGRAM
21,2,6,25.26625,171,undefined,3,0.11,CNPC
19,2,7,25.26625,171,undefined,3,0,SUBJ
20,2,8,25.26625,171,undefined,3,0.66,WH
107,2,9,25.26625,171,undefined,3,0.98,FILL
23,3,10,25.26625,171,undefined,3,0.67,WH
24,3,11,25.26625,171,undefined,3,0.14,CNPC
108,3,12,25.26625,171,undefined,3,0.98,FILL
22,3,13,25.26625,171,undefined,3,0.98,SUBJ
14,4,14,25.26625,171,undefined,3,0.98,WH
13,4,15,25.26625,171,undefined,3,0.06,SUBJ
15,4,16,25.26625,171,undefined,3,0.65,CNPC
105,4,17,25.26625,171,undefined,3,0.97,FILL
18,5,18,25.26625,171,undefined,3,0.22,CNPC
16,5,19,25.26625,171,undefined,3,0.29,SUBJ
17,5,20,25.26625,171,undefined,3,0.59,WH
106,5,21,25.26625,171,undefined,3,0.99,FILL
34,6,22,25.26625,171,undefined,3,0.62,SUBJ
35,6,23,25.26625,171,undefined,3,0.82,WH
36,6,24,25.26625,171,undefined,3,0.57,CNPC
112,6,25,25.26625,171,undefined,3,0.98,FILL
103,7,26,25.26625,171,undefined,3,1,FILL
9,7,27,25.26625,171,undefined,3,0.51,CNPC
8,7,28,25.26625,171,undefined,3,0.93,WH
7,7,29,25.26625,171,undefined,3,0.46,SUBJ
993,7,30,25.26625,171,undefined,99,0.01,UNGRAM
29,8,31,25.26625,171,undefined,3,0.14,WH
110,8,32,25.26625,171,undefined,3,0.99,FILL
28,8,33,25.26625,171,undefined,3,0.45,SUBJ
30,8,34,25.26625,171,undefined,3,0.5,CNPC
45,9,35,25.26625,171,undefined,3,0.35,CNPC
43,9,36,25.26625,171,undefined,3,0.55,SUBJ
115,9,37,25.26625,171,undefined,3,0.78,FILL
44,9,38,25.26625,171,undefined,3,0.48,WH
111,10,39,25.26625,171,undefined,3,0.97,FILL
31,10,40,25.26625,171,undefined,3,0.35,SUBJ
32,10,41,25.26625,171,undefined,3,0.74,WH
33,10,42,25.26625,171,undefined,3,0.41,CNPC
114,11,43,25.26625,171,undefined,3,0.98,FILL
40,11,44,25.26625,171,undefined,3,0.78,SUBJ
42,11,45,25.26625,171,undefined,3,0.58,CNPC
41,11,46,25.26625,171,undefined,3,0.66,WH
25,12,47,25.26625,171,undefined,3,0.24,SUBJ
27,12,48,25.26625,171,undefined,3,0.54,CNPC
109,12,49,25.26625,171,undefined,3,0.99,FILL
26,12,50,25.26625,171,undefined,3,0.94,WH
39,13,51,25.26625,171,undefined,3,0.93,CNPC
38,13,52,25.26625,171,undefined,3,0.67,WH
113,13,53,25.26625,171,undefined,3,0.97,FILL
37,13,54,25.26625,171,undefined,3,0.14,SUBJ
1,14,55,25.26625,171,undefined,3,0.92,SUBJ
3,14,56,25.26625,171,undefined,3,0.92,CNPC
2,14,57,25.26625,171,undefined,3,0.98,WH
101,14,58,25.26625,171,undefined,3,0.99,FILL
991,14,59,25.26625,171,undefined,99,0.01,UNGRAM
