"Answer.time_in_minutes","item_number","first_response_value","wrong_attempts","condition","list_number","trial_sequence_total","Answer.condition","workerid","block_sequence","response"
4.181183333,"32",NA,NA,"SUBJ","3",21,"undefined",103,12,0.93
4.181183333,"126",NA,NA,"UNGRAM","3",22,"undefined",103,12,0.08
4.181183333,"31",NA,NA,"CNPC","3",23,"undefined",103,12,0.88
4.181183333,"111",NA,NA,"FILL","3",24,"undefined",103,12,0.88
4.181183333,"33",NA,NA,"WH","3",25,"undefined",103,12,0.97
4.181183333,"105",NA,NA,"FILL","3",26,"undefined",103,13,0.92
4.181183333,"14",NA,NA,"SUBJ","3",27,"undefined",103,13,0.95
4.181183333,"15",NA,NA,"WH","3",28,"undefined",103,13,0.96
4.181183333,"120",NA,NA,"UNGRAM","3",29,"undefined",103,13,0.05
4.181183333,"13",NA,NA,"CNPC","3",30,"undefined",103,13,0.97
4.181183333,"27",NA,NA,"WH","3",31,"undefined",103,14,0.92
4.181183333,"25",NA,NA,"CNPC","3",32,"undefined",103,14,0.93
4.181183333,"124",NA,NA,"UNGRAM","3",33,"undefined",103,14,0.09
4.181183333,"26",NA,NA,"SUBJ","3",34,"undefined",103,14,0.92
4.181183333,"109",NA,NA,"FILL","3",35,"undefined",103,14,0.93
4.181183333,"107",NA,NA,"FILL","3",36,"undefined",103,15,0.99
4.181183333,"122",NA,NA,"UNGRAM","3",37,"undefined",103,15,0.07
4.181183333,"19",NA,NA,"CNPC","3",38,"undefined",103,15,0.47
4.181183333,"20",NA,NA,"SUBJ","3",39,"undefined",103,15,0.98
4.181183333,"21",NA,NA,"WH","3",40,"undefined",103,15,0.97
4.181183333,"108",NA,NA,"FILL","3",41,"undefined",103,16,0.99
4.181183333,"23",NA,NA,"SUBJ","3",42,"undefined",103,16,0.99
4.181183333,"24",NA,NA,"WH","3",43,"undefined",103,16,0.98
4.181183333,"22",NA,NA,"CNPC","3",44,"undefined",103,16,0.97
4.181183333,"123",NA,NA,"UNGRAM","3",45,"undefined",103,16,0.03
4.181183333,"44",NA,NA,"SUBJ","3",46,"undefined",103,3,0.97
4.181183333,"115",NA,NA,"FILL","3",47,"undefined",103,3,0.95
4.181183333,"43",NA,NA,"CNPC","3",48,"undefined",103,3,0.99
4.181183333,"130",NA,NA,"UNGRAM","3",49,"undefined",103,3,0.03
4.181183333,"45",NA,NA,"WH","3",50,"undefined",103,3,0.97
4.181183333,"128",NA,NA,"UNGRAM","3",51,"undefined",103,4,0.06
4.181183333,"39",NA,NA,"WH","3",52,"undefined",103,4,0.05
4.181183333,"37",NA,NA,"CNPC","3",53,"undefined",103,4,0.05
4.181183333,"38",NA,NA,"SUBJ","3",54,"undefined",103,4,0.98
4.181183333,"113",NA,NA,"FILL","3",55,"undefined",103,4,0.97
4.181183333,"8",NA,NA,"SUBJ","3",56,"undefined",103,5,0.95
4.181183333,"9",NA,NA,"WH","3",57,"undefined",103,5,0.93
4.181183333,"118",NA,NA,"UNGRAM","3",58,"undefined",103,5,0.06
4.181183333,"7",NA,NA,"CNPC","3",59,"undefined",103,5,0.93
4.181183333,"103",NA,NA,"FILL","3",60,"undefined",103,5,0.95
4.181183333,"3",NA,NA,"WH","3",61,"undefined",103,6,0.99
4.181183333,"116",NA,NA,"UNGRAM","3",62,"undefined",103,6,0.95
4.181183333,"1",NA,NA,"CNPC","3",63,"undefined",103,6,0.48
4.181183333,"2",NA,NA,"SUBJ","3",64,"undefined",103,6,0.96
4.181183333,"101",NA,NA,"FILL","3",65,"undefined",103,6,0.95
4.181183333,"34",NA,NA,"CNPC","3",66,"undefined",103,7,0.93
4.181183333,"36",NA,NA,"WH","3",67,"undefined",103,7,1
4.181183333,"127",NA,NA,"UNGRAM","3",68,"undefined",103,7,0.17
4.181183333,"35",NA,NA,"SUBJ","3",69,"undefined",103,7,0.51
4.181183333,"112",NA,NA,"FILL","3",70,"undefined",103,7,0.97
4.181183333,"17",NA,NA,"SUBJ","3",71,"undefined",103,8,0.95
4.181183333,"18",NA,NA,"WH","3",72,"undefined",103,8,0.96
4.181183333,"106",NA,NA,"FILL","3",73,"undefined",103,8,0.96
4.181183333,"16",NA,NA,"CNPC","3",74,"undefined",103,8,0.95
4.181183333,"121",NA,NA,"UNGRAM","3",75,"undefined",103,8,0.98
10.63811667,"25",NA,NA,"CNPC","3",1,"undefined",104,2,0.35
10.63811667,"27",NA,NA,"WH","3",2,"undefined",104,2,0.37
10.63811667,"124",NA,NA,"UNGRAM","3",3,"undefined",104,2,0.17
10.63811667,"26",NA,NA,"SUBJ","3",4,"undefined",104,2,0.26
10.63811667,"109",NA,NA,"FILL","3",5,"undefined",104,2,0.83
10.63811667,"12",NA,NA,"WH","3",6,"undefined",104,9,0.55
10.63811667,"10",NA,NA,"CNPC","3",7,"undefined",104,9,0.35
10.63811667,"119",NA,NA,"UNGRAM","3",8,"undefined",104,9,0.13
10.63811667,"104",NA,NA,"FILL","3",9,"undefined",104,9,0.57
10.63811667,"11",NA,NA,"SUBJ","3",10,"undefined",104,9,0.12
10.63811667,"126",NA,NA,"UNGRAM","3",11,"undefined",104,10,0.08
10.63811667,"32",NA,NA,"SUBJ","3",12,"undefined",104,10,0.39
10.63811667,"111",NA,NA,"FILL","3",13,"undefined",104,10,0.86
10.63811667,"31",NA,NA,"CNPC","3",14,"undefined",104,10,0.53
10.63811667,"33",NA,NA,"WH","3",15,"undefined",104,10,0.58
10.63811667,"5",NA,NA,"SUBJ","3",16,"undefined",104,11,0.35
10.63811667,"4",NA,NA,"CNPC","3",17,"undefined",104,11,0.48
10.63811667,"102",NA,NA,"FILL","3",18,"undefined",104,11,0.81
10.63811667,"117",NA,NA,"UNGRAM","3",19,"undefined",104,11,0.11
10.63811667,"6",NA,NA,"WH","3",20,"undefined",104,11,0.76
10.63811667,"130",NA,NA,"UNGRAM","3",21,"undefined",104,12,0.19
10.63811667,"44",NA,NA,"SUBJ","3",22,"undefined",104,12,0.65
10.63811667,"43",NA,NA,"CNPC","3",23,"undefined",104,12,0.57
10.63811667,"45",NA,NA,"WH","3",24,"undefined",104,12,0.8
10.63811667,"115",NA,NA,"FILL","3",25,"undefined",104,12,0.94
10.63811667,"114",NA,NA,"FILL","3",26,"undefined",104,13,0.87
10.63811667,"41",NA,NA,"SUBJ","3",27,"undefined",104,13,0.57
10.63811667,"129",NA,NA,"UNGRAM","3",28,"undefined",104,13,0.15
10.63811667,"40",NA,NA,"CNPC","3",29,"undefined",104,13,0.62
10.63811667,"42",NA,NA,"WH","3",30,"undefined",104,13,0.63
10.63811667,"37",NA,NA,"CNPC","3",31,"undefined",104,14,0.57
10.63811667,"38",NA,NA,"SUBJ","3",32,"undefined",104,14,0.55
10.63811667,"113",NA,NA,"FILL","3",33,"undefined",104,14,0.88
10.63811667,"128",NA,NA,"UNGRAM","3",34,"undefined",104,14,0.2
10.63811667,"39",NA,NA,"WH","3",35,"undefined",104,14,0.68
10.63811667,"19",NA,NA,"CNPC","3",36,"undefined",104,15,0.62
10.63811667,"107",NA,NA,"FILL","3",37,"undefined",104,15,0.83
10.63811667,"20",NA,NA,"SUBJ","3",38,"undefined",104,15,0.6
10.63811667,"122",NA,NA,"UNGRAM","3",39,"undefined",104,15,0.25
10.63811667,"21",NA,NA,"WH","3",40,"undefined",104,15,0.69
10.63811667,"17",NA,NA,"SUBJ","3",41,"undefined",104,16,0.66
10.63811667,"16",NA,NA,"CNPC","3",42,"undefined",104,16,0.69
10.63811667,"18",NA,NA,"WH","3",43,"undefined",104,16,0.65
10.63811667,"106",NA,NA,"FILL","3",44,"undefined",104,16,0.85
10.63811667,"121",NA,NA,"UNGRAM","3",45,"undefined",104,16,0.14
10.63811667,"30",NA,NA,"WH","3",46,"undefined",104,3,0.58
10.63811667,"110",NA,NA,"FILL","3",47,"undefined",104,3,0.5
10.63811667,"125",NA,NA,"UNGRAM","3",48,"undefined",104,3,0.22
10.63811667,"28",NA,NA,"CNPC","3",49,"undefined",104,3,0.59
10.63811667,"29",NA,NA,"SUBJ","3",50,"undefined",104,3,0.56
10.63811667,"118",NA,NA,"UNGRAM","3",51,"undefined",104,4,0.16
10.63811667,"7",NA,NA,"CNPC","3",52,"undefined",104,4,0.56
10.63811667,"9",NA,NA,"WH","3",53,"undefined",104,4,0.33
10.63811667,"103",NA,NA,"FILL","3",54,"undefined",104,4,0.87
10.63811667,"8",NA,NA,"SUBJ","3",55,"undefined",104,4,0.52
10.63811667,"116",NA,NA,"UNGRAM","3",56,"undefined",104,5,0.19
10.63811667,"101",NA,NA,"FILL","3",57,"undefined",104,5,0.83
10.63811667,"2",NA,NA,"SUBJ","3",58,"undefined",104,5,0.68
10.63811667,"1",NA,NA,"CNPC","3",59,"undefined",104,5,0.55
10.63811667,"3",NA,NA,"WH","3",60,"undefined",104,5,0.63
10.63811667,"34",NA,NA,"CNPC","3",61,"undefined",104,6,0.66
10.63811667,"112",NA,NA,"FILL","3",62,"undefined",104,6,0.93
10.63811667,"36",NA,NA,"WH","3",63,"undefined",104,6,0.59
10.63811667,"35",NA,NA,"SUBJ","3",64,"undefined",104,6,0.61
10.63811667,"127",NA,NA,"UNGRAM","3",65,"undefined",104,6,0.29
10.63811667,"14",NA,NA,"SUBJ","3",66,"undefined",104,7,0.76
10.63811667,"15",NA,NA,"WH","3",67,"undefined",104,7,0.59
10.63811667,"105",NA,NA,"FILL","3",68,"undefined",104,7,0.79
10.63811667,"120",NA,NA,"UNGRAM","3",69,"undefined",104,7,0.21
10.63811667,"13",NA,NA,"CNPC","3",70,"undefined",104,7,0.64
10.63811667,"108",NA,NA,"FILL","3",71,"undefined",104,8,0.94
10.63811667,"24",NA,NA,"WH","3",72,"undefined",104,8,0.61
10.63811667,"123",NA,NA,"UNGRAM","3",73,"undefined",104,8,0.25
10.63811667,"22",NA,NA,"CNPC","3",74,"undefined",104,8,0.6
10.63811667,"23",NA,NA,"SUBJ","3",75,"undefined",104,8,0.83
11.73048333,"28",NA,NA,"CNPC","3",1,"undefined",105,2,0.41
11.73048333,"125",NA,NA,"UNGRAM","3",2,"undefined",105,2,0
11.73048333,"30",NA,NA,"WH","3",3,"undefined",105,2,0.56
11.73048333,"110",NA,NA,"FILL","3",4,"undefined",105,2,1
11.73048333,"29",NA,NA,"SUBJ","3",5,"undefined",105,2,0.15
11.73048333,"4",NA,NA,"CNPC","3",6,"undefined",105,9,0.07
11.73048333,"6",NA,NA,"WH","3",7,"undefined",105,9,0.9
11.73048333,"102",NA,NA,"FILL","3",8,"undefined",105,9,1
11.73048333,"117",NA,NA,"UNGRAM","3",9,"undefined",105,9,0
11.73048333,"5",NA,NA,"SUBJ","3",10,"undefined",105,9,0
11.73048333,"108",NA,NA,"FILL","3",11,"undefined",105,10,1
11.73048333,"22",NA,NA,"CNPC","3",12,"undefined",105,10,0
11.73048333,"24",NA,NA,"WH","3",13,"undefined",105,10,1
11.73048333,"123",NA,NA,"UNGRAM","3",14,"undefined",105,10,0
11.73048333,"23",NA,NA,"SUBJ","3",15,"undefined",105,10,0
11.73048333,"20",NA,NA,"SUBJ","3",16,"undefined",105,11,0.02
11.73048333,"19",NA,NA,"CNPC","3",17,"undefined",105,11,0
11.73048333,"21",NA,NA,"WH","3",18,"undefined",105,11,1
11.73048333,"122",NA,NA,"UNGRAM","3",19,"undefined",105,11,0
11.73048333,"107",NA,NA,"FILL","3",20,"undefined",105,11,1
11.73048333,"115",NA,NA,"FILL","3",21,"undefined",105,12,1
11.73048333,"43",NA,NA,"CNPC","3",22,"undefined",105,12,0
11.73048333,"130",NA,NA,"UNGRAM","3",23,"undefined",105,12,0
11.73048333,"45",NA,NA,"WH","3",24,"undefined",105,12,0.91
11.73048333,"44",NA,NA,"SUBJ","3",25,"undefined",105,12,0.03
11.73048333,"120",NA,NA,"UNGRAM","3",26,"undefined",105,13,0
11.73048333,"105",NA,NA,"FILL","3",27,"undefined",105,13,0.98
11.73048333,"15",NA,NA,"WH","3",28,"undefined",105,13,1
11.73048333,"14",NA,NA,"SUBJ","3",29,"undefined",105,13,0
11.73048333,"13",NA,NA,"CNPC","3",30,"undefined",105,13,0.18
11.73048333,"38",NA,NA,"SUBJ","3",31,"undefined",105,14,0
11.73048333,"128",NA,NA,"UNGRAM","3",32,"undefined",105,14,0
11.73048333,"39",NA,NA,"WH","3",33,"undefined",105,14,1
11.73048333,"37",NA,NA,"CNPC","3",34,"undefined",105,14,0.25
11.73048333,"113",NA,NA,"FILL","3",35,"undefined",105,14,1
11.73048333,"27",NA,NA,"WH","3",36,"undefined",105,15,0.87
11.73048333,"26",NA,NA,"SUBJ","3",37,"undefined",105,15,0
11.73048333,"109",NA,NA,"FILL","3",38,"undefined",105,15,1
11.73048333,"124",NA,NA,"UNGRAM","3",39,"undefined",105,15,0
11.73048333,"25",NA,NA,"CNPC","3",40,"undefined",105,15,0.74
11.73048333,"11",NA,NA,"SUBJ","3",41,"undefined",105,16,0
11.73048333,"104",NA,NA,"FILL","3",42,"undefined",105,16,1
11.73048333,"12",NA,NA,"WH","3",43,"undefined",105,16,0.63
11.73048333,"119",NA,NA,"UNGRAM","3",44,"undefined",105,16,0
11.73048333,"10",NA,NA,"CNPC","3",45,"undefined",105,16,0
11.73048333,"33",NA,NA,"WH","3",46,"undefined",105,3,0.4
11.73048333,"126",NA,NA,"UNGRAM","3",47,"undefined",105,3,0
11.73048333,"111",NA,NA,"FILL","3",48,"undefined",105,3,0.93
11.73048333,"31",NA,NA,"CNPC","3",49,"undefined",105,3,0.21
11.73048333,"32",NA,NA,"SUBJ","3",50,"undefined",105,3,0.35
11.73048333,"42",NA,NA,"WH","3",51,"undefined",105,4,0.73
11.73048333,"41",NA,NA,"SUBJ","3",52,"undefined",105,4,0.2
11.73048333,"114",NA,NA,"FILL","3",53,"undefined",105,4,0.63
11.73048333,"40",NA,NA,"CNPC","3",54,"undefined",105,4,0.51
11.73048333,"129",NA,NA,"UNGRAM","3",55,"undefined",105,4,0
11.73048333,"112",NA,NA,"FILL","3",56,"undefined",105,5,0.85
11.73048333,"36",NA,NA,"WH","3",57,"undefined",105,5,0.91
11.73048333,"35",NA,NA,"SUBJ","3",58,"undefined",105,5,0
11.73048333,"34",NA,NA,"CNPC","3",59,"undefined",105,5,0.09
11.73048333,"127",NA,NA,"UNGRAM","3",60,"undefined",105,5,0
11.73048333,"7",NA,NA,"CNPC","3",61,"undefined",105,6,0
11.73048333,"8",NA,NA,"SUBJ","3",62,"undefined",105,6,0
11.73048333,"103",NA,NA,"FILL","3",63,"undefined",105,6,0.94
11.73048333,"118",NA,NA,"UNGRAM","3",64,"undefined",105,6,0
11.73048333,"9",NA,NA,"WH","3",65,"undefined",105,6,1
11.73048333,"1",NA,NA,"CNPC","3",66,"undefined",105,7,0.05
11.73048333,"2",NA,NA,"SUBJ","3",67,"undefined",105,7,0.4
11.73048333,"101",NA,NA,"FILL","3",68,"undefined",105,7,1
11.73048333,"116",NA,NA,"UNGRAM","3",69,"undefined",105,7,0
11.73048333,"3",NA,NA,"WH","3",70,"undefined",105,7,1
11.73048333,"18",NA,NA,"WH","3",71,"undefined",105,8,1
11.73048333,"17",NA,NA,"SUBJ","3",72,"undefined",105,8,0.51
11.73048333,"121",NA,NA,"UNGRAM","3",73,"undefined",105,8,0
11.73048333,"106",NA,NA,"FILL","3",74,"undefined",105,8,1
11.73048333,"16",NA,NA,"CNPC","3",75,"undefined",105,8,0.2
17.61038333,"25",NA,NA,"CNPC","3",1,"undefined",106,2,0.9
17.61038333,"26",NA,NA,"SUBJ","3",2,"undefined",106,2,0.75
17.61038333,"124",NA,NA,"UNGRAM","3",3,"undefined",106,2,0.04
17.61038333,"109",NA,NA,"FILL","3",4,"undefined",106,2,0.88
17.61038333,"27",NA,NA,"WH","3",5,"undefined",106,2,0.83
17.61038333,"106",NA,NA,"FILL","3",6,"undefined",106,9,0.9
17.61038333,"17",NA,NA,"SUBJ","3",7,"undefined",106,9,0.6
17.61038333,"121",NA,NA,"UNGRAM","3",8,"undefined",106,9,0.03
17.61038333,"18",NA,NA,"WH","3",9,"undefined",106,9,0.76
17.61038333,"16",NA,NA,"CNPC","3",10,"undefined",106,9,0.4
17.61038333,"31",NA,NA,"CNPC","3",11,"undefined",106,10,0.5
17.61038333,"32",NA,NA,"SUBJ","3",12,"undefined",106,10,0.73
17.61038333,"126",NA,NA,"UNGRAM","3",13,"undefined",106,10,0.04
17.61038333,"111",NA,NA,"FILL","3",14,"undefined",106,10,0.88
17.61038333,"33",NA,NA,"WH","3",15,"undefined",106,10,0.72
17.61038333,"21",NA,NA,"WH","3",16,"undefined",106,11,0.85
17.61038333,"107",NA,NA,"FILL","3",17,"undefined",106,11,0.98
17.61038333,"122",NA,NA,"UNGRAM","3",18,"undefined",106,11,0.02
17.61038333,"20",NA,NA,"SUBJ","3",19,"undefined",106,11,0.82
17.61038333,"19",NA,NA,"CNPC","3",20,"undefined",106,11,0.74
17.61038333,"12",NA,NA,"WH","3",21,"undefined",106,12,0.85
17.61038333,"11",NA,NA,"SUBJ","3",22,"undefined",106,12,0.81
17.61038333,"104",NA,NA,"FILL","3",23,"undefined",106,12,0.95
17.61038333,"119",NA,NA,"UNGRAM","3",24,"undefined",106,12,0.02
17.61038333,"10",NA,NA,"CNPC","3",25,"undefined",106,12,0.58
17.61038333,"44",NA,NA,"SUBJ","3",26,"undefined",106,13,0.65
17.61038333,"45",NA,NA,"WH","3",27,"undefined",106,13,0.83
17.61038333,"130",NA,NA,"UNGRAM","3",28,"undefined",106,13,0.03
17.61038333,"43",NA,NA,"CNPC","3",29,"undefined",106,13,0.67
17.61038333,"115",NA,NA,"FILL","3",30,"undefined",106,13,0.85
17.61038333,"3",NA,NA,"WH","3",31,"undefined",106,14,0.85
17.61038333,"2",NA,NA,"SUBJ","3",32,"undefined",106,14,0.81
17.61038333,"101",NA,NA,"FILL","3",33,"undefined",106,14,0.97
17.61038333,"1",NA,NA,"CNPC","3",34,"undefined",106,14,0.61
17.61038333,"116",NA,NA,"UNGRAM","3",35,"undefined",106,14,0.03
17.61038333,"6",NA,NA,"WH","3",36,"undefined",106,15,0.65
17.61038333,"4",NA,NA,"CNPC","3",37,"undefined",106,15,0.74
17.61038333,"5",NA,NA,"SUBJ","3",38,"undefined",106,15,0.48
17.61038333,"102",NA,NA,"FILL","3",39,"undefined",106,15,0.98
17.61038333,"117",NA,NA,"UNGRAM","3",40,"undefined",106,15,0.05
17.61038333,"128",NA,NA,"UNGRAM","3",41,"undefined",106,16,0.01
17.61038333,"39",NA,NA,"WH","3",42,"undefined",106,16,0.87
17.61038333,"113",NA,NA,"FILL","3",43,"undefined",106,16,0.96
17.61038333,"38",NA,NA,"SUBJ","3",44,"undefined",106,16,0.36
17.61038333,"37",NA,NA,"CNPC","3",45,"undefined",106,16,0.49
17.61038333,"123",NA,NA,"UNGRAM","3",46,"undefined",106,3,0.01
17.61038333,"22",NA,NA,"CNPC","3",47,"undefined",106,3,0.62
17.61038333,"23",NA,NA,"SUBJ","3",48,"undefined",106,3,0.84
17.61038333,"108",NA,NA,"FILL","3",49,"undefined",106,3,0.98
17.61038333,"24",NA,NA,"WH","3",50,"undefined",106,3,0.78
17.61038333,"42",NA,NA,"WH","3",51,"undefined",106,4,0.59
17.61038333,"129",NA,NA,"UNGRAM","3",52,"undefined",106,4,0.01
17.61038333,"40",NA,NA,"CNPC","3",53,"undefined",106,4,0.84
17.61038333,"41",NA,NA,"SUBJ","3",54,"undefined",106,4,0.78
17.61038333,"114",NA,NA,"FILL","3",55,"undefined",106,4,0.88
17.61038333,"35",NA,NA,"SUBJ","3",56,"undefined",106,5,0.7
17.61038333,"127",NA,NA,"UNGRAM","3",57,"undefined",106,5,0.01
17.61038333,"34",NA,NA,"CNPC","3",58,"undefined",106,5,0.77
17.61038333,"36",NA,NA,"WH","3",59,"undefined",106,5,0.56
17.61038333,"112",NA,NA,"FILL","3",60,"undefined",106,5,0.74
17.61038333,"120",NA,NA,"UNGRAM","3",61,"undefined",106,6,0.04
17.61038333,"13",NA,NA,"CNPC","3",62,"undefined",106,6,0.75
17.61038333,"105",NA,NA,"FILL","3",63,"undefined",106,6,0.95
17.61038333,"14",NA,NA,"SUBJ","3",64,"undefined",106,6,0.74
17.61038333,"15",NA,NA,"WH","3",65,"undefined",106,6,0.81
17.61038333,"8",NA,NA,"SUBJ","3",66,"undefined",106,7,0.7
17.61038333,"118",NA,NA,"UNGRAM","3",67,"undefined",106,7,0
17.61038333,"7",NA,NA,"CNPC","3",68,"undefined",106,7,0.59
17.61038333,"9",NA,NA,"WH","3",69,"undefined",106,7,0.86
17.61038333,"103",NA,NA,"FILL","3",70,"undefined",106,7,0.94
17.61038333,"110",NA,NA,"FILL","3",71,"undefined",106,8,0.99
17.61038333,"29",NA,NA,"SUBJ","3",72,"undefined",106,8,0.84
17.61038333,"28",NA,NA,"CNPC","3",73,"undefined",106,8,0.62
17.61038333,"30",NA,NA,"WH","3",74,"undefined",106,8,0.9
17.61038333,"125",NA,NA,"UNGRAM","3",75,"undefined",106,8,0.04
21.61115,"38",NA,NA,"SUBJ","3",1,"undefined",107,2,0.09
21.61115,"37",NA,NA,"CNPC","3",2,"undefined",107,2,0.26
21.61115,"128",NA,NA,"UNGRAM","3",3,"undefined",107,2,0.13
21.61115,"113",NA,NA,"FILL","3",4,"undefined",107,2,0.95
21.61115,"39",NA,NA,"WH","3",5,"undefined",107,2,0.34
21.61115,"28",NA,NA,"CNPC","3",6,"undefined",107,9,0.86
21.61115,"30",NA,NA,"WH","3",7,"undefined",107,9,0.96
21.61115,"29",NA,NA,"SUBJ","3",8,"undefined",107,9,0.65
21.61115,"110",NA,NA,"FILL","3",9,"undefined",107,9,0.92
21.61115,"125",NA,NA,"UNGRAM","3",10,"undefined",107,9,0.1
21.61115,"109",NA,NA,"FILL","3",11,"undefined",107,10,0.99
21.61115,"25",NA,NA,"CNPC","3",12,"undefined",107,10,0.98
21.61115,"124",NA,NA,"UNGRAM","3",13,"undefined",107,10,0.09
21.61115,"26",NA,NA,"SUBJ","3",14,"undefined",107,10,0.86
21.61115,"27",NA,NA,"WH","3",15,"undefined",107,10,0.87
21.61115,"127",NA,NA,"UNGRAM","3",16,"undefined",107,11,0.07
21.61115,"34",NA,NA,"CNPC","3",17,"undefined",107,11,0.89
21.61115,"35",NA,NA,"SUBJ","3",18,"undefined",107,11,0.6
21.61115,"112",NA,NA,"FILL","3",19,"undefined",107,11,0.95
21.61115,"36",NA,NA,"WH","3",20,"undefined",107,11,0.98
21.61115,"11",NA,NA,"SUBJ","3",21,"undefined",107,12,0.25
21.61115,"104",NA,NA,"FILL","3",22,"undefined",107,12,0.95
21.61115,"119",NA,NA,"UNGRAM","3",23,"undefined",107,12,0
21.61115,"12",NA,NA,"WH","3",24,"undefined",107,12,0.62
21.61115,"10",NA,NA,"CNPC","3",25,"undefined",107,12,0.91
21.61115,"115",NA,NA,"FILL","3",26,"undefined",107,13,0.93
21.61115,"44",NA,NA,"SUBJ","3",27,"undefined",107,13,0.85
21.61115,"45",NA,NA,"WH","3",28,"undefined",107,13,0.65
21.61115,"43",NA,NA,"CNPC","3",29,"undefined",107,13,0.27
21.61115,"130",NA,NA,"UNGRAM","3",30,"undefined",107,13,0.05
21.61115,"6",NA,NA,"WH","3",31,"undefined",107,14,0.95
21.61115,"102",NA,NA,"FILL","3",32,"undefined",107,14,0.96
21.61115,"4",NA,NA,"CNPC","3",33,"undefined",107,14,0.14
21.61115,"117",NA,NA,"UNGRAM","3",34,"undefined",107,14,0.11
21.61115,"5",NA,NA,"SUBJ","3",35,"undefined",107,14,0.93
21.61115,"120",NA,NA,"UNGRAM","3",36,"undefined",107,15,0.03
21.61115,"15",NA,NA,"WH","3",37,"undefined",107,15,0.96
21.61115,"105",NA,NA,"FILL","3",38,"undefined",107,15,0.93
21.61115,"14",NA,NA,"SUBJ","3",39,"undefined",107,15,0.07
21.61115,"13",NA,NA,"CNPC","3",40,"undefined",107,15,0.94
21.61115,"107",NA,NA,"FILL","3",41,"undefined",107,16,0.9
21.61115,"21",NA,NA,"WH","3",42,"undefined",107,16,0.94
21.61115,"19",NA,NA,"CNPC","3",43,"undefined",107,16,0.14
21.61115,"20",NA,NA,"SUBJ","3",44,"undefined",107,16,0.9
21.61115,"122",NA,NA,"UNGRAM","3",45,"undefined",107,16,0.06
21.61115,"3",NA,NA,"WH","3",46,"undefined",107,3,0.84
21.61115,"1",NA,NA,"CNPC","3",47,"undefined",107,3,0.88
21.61115,"2",NA,NA,"SUBJ","3",48,"undefined",107,3,0.78
21.61115,"101",NA,NA,"FILL","3",49,"undefined",107,3,0.82
21.61115,"116",NA,NA,"UNGRAM","3",50,"undefined",107,3,0.03
21.61115,"22",NA,NA,"CNPC","3",51,"undefined",107,4,0.99
21.61115,"24",NA,NA,"WH","3",52,"undefined",107,4,0.87
21.61115,"108",NA,NA,"FILL","3",53,"undefined",107,4,0.95
21.61115,"23",NA,NA,"SUBJ","3",54,"undefined",107,4,0.8
21.61115,"123",NA,NA,"UNGRAM","3",55,"undefined",107,4,0.09
21.61115,"9",NA,NA,"WH","3",56,"undefined",107,5,0.87
21.61115,"103",NA,NA,"FILL","3",57,"undefined",107,5,0.54
21.61115,"118",NA,NA,"UNGRAM","3",58,"undefined",107,5,0.06
21.61115,"8",NA,NA,"SUBJ","3",59,"undefined",107,5,0.85
21.61115,"7",NA,NA,"CNPC","3",60,"undefined",107,5,0.89
21.61115,"106",NA,NA,"FILL","3",61,"undefined",107,6,0.92
21.61115,"18",NA,NA,"WH","3",62,"undefined",107,6,0.88
21.61115,"17",NA,NA,"SUBJ","3",63,"undefined",107,6,0.83
21.61115,"121",NA,NA,"UNGRAM","3",64,"undefined",107,6,0.09
21.61115,"16",NA,NA,"CNPC","3",65,"undefined",107,6,0.58
21.61115,"126",NA,NA,"UNGRAM","3",66,"undefined",107,7,0.08
21.61115,"31",NA,NA,"CNPC","3",67,"undefined",107,7,0.81
21.61115,"33",NA,NA,"WH","3",68,"undefined",107,7,0.92
21.61115,"111",NA,NA,"FILL","3",69,"undefined",107,7,0.97
21.61115,"32",NA,NA,"SUBJ","3",70,"undefined",107,7,0.17
21.61115,"114",NA,NA,"FILL","3",71,"undefined",107,8,0.96
21.61115,"129",NA,NA,"UNGRAM","3",72,"undefined",107,8,0.08
21.61115,"42",NA,NA,"WH","3",73,"undefined",107,8,0.77
21.61115,"40",NA,NA,"CNPC","3",74,"undefined",107,8,0.9
21.61115,"41",NA,NA,"SUBJ","3",75,"undefined",107,8,0.89
13.65891667,"121",NA,NA,"UNGRAM","3",1,"undefined",109,2,0.05
13.65891667,"18",NA,NA,"WH","3",2,"undefined",109,2,0.24
13.65891667,"16",NA,NA,"CNPC","3",3,"undefined",109,2,0.39
13.65891667,"106",NA,NA,"FILL","3",4,"undefined",109,2,1
13.65891667,"17",NA,NA,"SUBJ","3",5,"undefined",109,2,0.13
13.65891667,"32",NA,NA,"SUBJ","3",6,"undefined",109,9,0.09
13.65891667,"33",NA,NA,"WH","3",7,"undefined",109,9,0.4
13.65891667,"31",NA,NA,"CNPC","3",8,"undefined",109,9,0.88
13.65891667,"111",NA,NA,"FILL","3",9,"undefined",109,9,1
13.65891667,"126",NA,NA,"UNGRAM","3",10,"undefined",109,9,0
13.65891667,"104",NA,NA,"FILL","3",11,"undefined",109,10,0.93
13.65891667,"12",NA,NA,"WH","3",12,"undefined",109,10,0.84
13.65891667,"10",NA,NA,"CNPC","3",13,"undefined",109,10,0.57
13.65891667,"119",NA,NA,"UNGRAM","3",14,"undefined",109,10,0.27
13.65891667,"11",NA,NA,"SUBJ","3",15,"undefined",109,10,0.47
13.65891667,"30",NA,NA,"WH","3",16,"undefined",109,11,0.84
