Answer.time_in_minutes,block_sequence,workerid,response,trial_sequence_total,Answer.condition,condition,first_response_value,wrong_attempts,list_number,item_number 
19.413183333333333,2,139,0.94,10,undefined,FILL,,,2,142
19.413183333333333,2,139,0.93,11,undefined,FILL,,,2,127
19.413183333333333,2,139,0.46,12,undefined,WH,,,2,34
19.413183333333333,3,139,0.32,13,undefined,SUBJ,,,2,24
19.413183333333333,3,139,0.82,14,undefined,WH,,,2,22
19.413183333333333,3,139,0.98,15,undefined,CNPC,,,2,23
19.413183333333333,3,139,0.85,16,undefined,FILL,,,2,123
19.413183333333333,3,139,0.61,17,undefined,FILL,,,2,108
19.413183333333333,3,139,0.8,18,undefined,FILL,,,2,138
19.413183333333333,4,139,0.85,19,undefined,CNPC,,,2,32
19.413183333333333,4,139,0.96,20,undefined,FILL,,,2,126
19.413183333333333,4,139,0.8,21,undefined,WH,,,2,31
19.413183333333333,4,139,0.33,22,undefined,FILL,,,2,141
19.413183333333333,4,139,0.95,23,undefined,FILL,,,2,111
19.413183333333333,4,139,0.9,24,undefined,SUBJ,,,2,33
19.413183333333333,5,139,0.8,25,undefined,FILL,,,2,129
19.413183333333333,5,139,0.79,26,undefined,FILL,,,2,114
19.413183333333333,5,139,0.91,27,undefined,SUBJ,,,2,42
19.413183333333333,5,139,0.98,28,undefined,FILL,,,2,144
19.413183333333333,5,139,0.11,29,undefined,CNPC,,,2,41
19.413183333333333,5,139,0.98,30,undefined,WH,,,2,40
19.413183333333333,6,139,1,31,undefined,WH,,,2,25
19.413183333333333,6,139,0.95,32,undefined,FILL,,,2,109
19.413183333333333,6,139,0.41,33,undefined,SUBJ,,,2,27
19.413183333333333,6,139,0.86,34,undefined,CNPC,,,2,26
19.413183333333333,6,139,0.89,35,undefined,FILL,,,2,139
19.413183333333333,6,139,0.81,36,undefined,FILL,,,2,124
19.413183333333333,7,139,0.9,37,undefined,WH,,,2,13
19.413183333333333,7,139,0.8,38,undefined,FILL,,,2,120
19.413183333333333,7,139,0.96,39,undefined,FILL,,,2,135
19.413183333333333,7,139,0.03,40,undefined,SUBJ,,,2,15
19.413183333333333,7,139,0.96,41,undefined,FILL,,,2,105
19.413183333333333,7,139,0.92,42,undefined,CNPC,,,2,14
19.413183333333333,8,139,0.97,43,undefined,FILL,,,2,134
19.413183333333333,8,139,0.98,44,undefined,FILL,,,2,119
19.413183333333333,8,139,0.89,45,undefined,FILL,,,2,104
19.413183333333333,8,139,0.98,46,undefined,WH,,,2,10
19.413183333333333,8,139,0.95,47,undefined,SUBJ,,,2,12
19.413183333333333,8,139,0.71,48,undefined,CNPC,,,2,11
19.413183333333333,8,139,0.85,49,undefined,UNGRAM,,,99,994
19.413183333333333,8,139,0.95,50,undefined,FILL,,,99,994
19.413183333333333,9,139,0.79,51,undefined,FILL,,,2,110
19.413183333333333,9,139,0.91,52,undefined,FILL,,,2,140
19.413183333333333,9,139,0.79,53,undefined,FILL,,,2,125
19.413183333333333,9,139,0.15,54,undefined,SUBJ,,,2,30
19.413183333333333,9,139,0.81,55,undefined,CNPC,,,2,29
19.413183333333333,9,139,0.74,56,undefined,WH,,,2,28
19.413183333333333,10,139,0.8,57,undefined,WH,,,2,4
19.413183333333333,10,139,0.56,58,undefined,FILL,,,2,132
19.413183333333333,10,139,0.78,59,undefined,FILL,,,2,102
19.413183333333333,10,139,0.82,60,undefined,SUBJ,,,2,6
19.413183333333333,10,139,0.91,61,undefined,CNPC,,,2,5
19.413183333333333,10,139,1,62,undefined,FILL,,,2,117
19.413183333333333,10,139,0.06,63,undefined,UNGRAM,,,99,992
19.413183333333333,10,139,0.93,64,undefined,FILL,,,99,992
19.413183333333333,11,139,0.97,65,undefined,FILL,,,2,122
19.413183333333333,11,139,0.98,66,undefined,FILL,,,2,107
19.413183333333333,11,139,0.91,67,undefined,FILL,,,2,137
19.413183333333333,11,139,0.92,68,undefined,SUBJ,,,2,21
19.413183333333333,11,139,0.99,69,undefined,CNPC,,,2,20
19.413183333333333,11,139,0.95,70,undefined,WH,,,2,19
19.413183333333333,12,139,0.93,71,undefined,CNPC,,,2,17
19.413183333333333,12,139,0.98,72,undefined,FILL,,,2,136
19.413183333333333,12,139,0.97,73,undefined,WH,,,2,16
19.413183333333333,12,139,0.99,74,undefined,FILL,,,2,121
19.413183333333333,12,139,0.13,75,undefined,SUBJ,,,2,18
19.413183333333333,12,139,0.87,76,undefined,FILL,,,2,106
19.413183333333333,13,139,0.88,77,undefined,FILL,,,2,103
19.413183333333333,13,139,0.94,78,undefined,CNPC,,,2,8
19.413183333333333,13,139,0.91,79,undefined,WH,,,2,7
19.413183333333333,13,139,0.95,80,undefined,SUBJ,,,2,9
19.413183333333333,13,139,0.86,81,undefined,FILL,,,2,133
19.413183333333333,13,139,0.95,82,undefined,FILL,,,2,118
19.413183333333333,13,139,0.99,83,undefined,UNGRAM,,,99,993
19.413183333333333,13,139,0.99,84,undefined,FILL,,,99,993
19.413183333333333,14,139,0.97,85,undefined,FILL,,,2,116
19.413183333333333,14,139,0.98,86,undefined,CNPC,,,2,2
19.413183333333333,14,139,0.96,87,undefined,SUBJ,,,2,3
19.413183333333333,14,139,0.96,88,undefined,FILL,,,2,131
19.413183333333333,14,139,0.98,89,undefined,FILL,,,2,101
19.413183333333333,14,139,0.92,90,undefined,WH,,,2,1
19.413183333333333,14,139,0.05,91,undefined,UNGRAM,,,99,991
19.413183333333333,14,139,0.99,92,undefined,FILL,,,99,991
19.413183333333333,15,139,0.37,93,undefined,SUBJ,,,2,45
19.413183333333333,15,139,0.95,94,undefined,FILL,,,2,115
19.413183333333333,15,139,0.87,95,undefined,FILL,,,2,130
19.413183333333333,15,139,0.98,96,undefined,FILL,,,2,145
19.413183333333333,15,139,0.97,97,undefined,WH,,,2,43
19.413183333333333,15,139,0.99,98,undefined,CNPC,,,2,44
8.2753,practice,140,0.96,0,undefined,practice_good,,0,practice,practice_good
8.2753,practice,140,0.06,0,undefined,practice_bad,,0,practice,practice_bad
8.2753,1,140,0.66,1,undefined,FILL,,,2,120
8.2753,1,140,0.59,2,undefined,CNPC,,,2,14
8.2753,1,140,0.74,3,undefined,FILL,,,2,105
8.2753,1,140,0.26,4,undefined,WH,,,2,13
8.2753,1,140,0.93,5,undefined,FILL,,,2,135
8.2753,1,140,0.33,6,undefined,SUBJ,,,2,15
8.2753,2,140,0.9,7,undefined,FILL,,,2,136
8.2753,2,140,0.68,8,undefined,WH,,,2,16
8.2753,2,140,0.93,9,undefined,FILL,,,2,121
8.2753,2,140,0.75,10,undefined,FILL,,,2,106
8.2753,2,140,0.31,11,undefined,SUBJ,,,2,18
8.2753,2,140,0.58,12,undefined,CNPC,,,2,17
8.2753,3,140,0.22,13,undefined,FILL,,,2,112
8.2753,3,140,0.72,14,undefined,FILL,,,2,142
8.2753,3,140,0.33,15,undefined,WH,,,2,34
8.2753,3,140,0.75,16,undefined,FILL,,,2,127
8.2753,3,140,0.62,17,undefined,CNPC,,,2,35
8.2753,3,140,0.35,18,undefined,SUBJ,,,2,36
8.2753,4,140,0.98,19,undefined,FILL,,,2,139
8.2753,4,140,0.61,20,undefined,WH,,,2,25
8.2753,4,140,0.25,21,undefined,CNPC,,,2,26
8.2753,4,140,0.71,22,undefined,FILL,,,2,109
8.2753,4,140,0.83,23,undefined,FILL,,,2,124
8.2753,4,140,0.66,24,undefined,SUBJ,,,2,27
8.2753,5,140,0.72,25,undefined,FILL,,,2,134
8.2753,5,140,0.71,26,undefined,FILL,,,2,119
8.2753,5,140,0.27,27,undefined,SUBJ,,,2,12
8.2753,5,140,0.72,28,undefined,FILL,,,2,104
8.2753,5,140,0.64,29,undefined,WH,,,2,10
8.2753,5,140,0.26,30,undefined,CNPC,,,2,11
8.2753,5,140,0.23,31,undefined,UNGRAM,,,99,994
8.2753,5,140,1,32,undefined,FILL,,,99,994
8.2753,6,140,0.19,33,undefined,CNPC,,,2,44
8.2753,6,140,0.67,34,undefined,FILL,,,2,115
8.2753,6,140,0.98,35,undefined,FILL,,,2,145
8.2753,6,140,0.72,36,undefined,WH,,,2,43
8.2753,6,140,0.64,37,undefined,SUBJ,,,2,45
8.2753,6,140,0.9,38,undefined,FILL,,,2,130
8.2753,7,140,0.18,39,undefined,SUBJ,,,2,3
8.2753,7,140,0.58,40,undefined,CNPC,,,2,2
8.2753,7,140,0.85,41,undefined,FILL,,,2,131
8.2753,7,140,0.67,42,undefined,WH,,,2,1
8.2753,7,140,0.92,43,undefined,FILL,,,2,116
8.2753,7,140,0.68,44,undefined,FILL,,,2,101
8.2753,7,140,0.16,45,undefined,UNGRAM,,,99,991
8.2753,7,140,0.61,46,undefined,FILL,,,99,991
8.2753,8,140,0.33,47,undefined,SUBJ,,,2,9
8.2753,8,140,0.76,48,undefined,FILL,,,2,133
8.2753,8,140,0.88,49,undefined,WH,,,2,7
8.2753,8,140,0.86,50,undefined,FILL,,,2,103
8.2753,8,140,0.82,51,undefined,FILL,,,2,118
8.2753,8,140,0.81,52,undefined,CNPC,,,2,8
8.2753,8,140,0.3,53,undefined,UNGRAM,,,99,993
8.2753,8,140,0.7,54,undefined,FILL,,,99,993
8.2753,9,140,0.65,55,undefined,WH,,,2,22
8.2753,9,140,0.73,56,undefined,FILL,,,2,108
8.2753,9,140,0.92,57,undefined,FILL,,,2,138
8.2753,9,140,0.98,58,undefined,FILL,,,2,123
8.2753,9,140,0.59,59,undefined,SUBJ,,,2,24
8.2753,9,140,0.6,60,undefined,CNPC,,,2,23
8.2753,10,140,0.26,61,undefined,SUBJ,,,2,30
8.2753,10,140,0.98,62,undefined,FILL,,,2,110
8.2753,10,140,0.61,63,undefined,CNPC,,,2,29
8.2753,10,140,0.92,64,undefined,FILL,,,2,125
8.2753,10,140,0.48,65,undefined,WH,,,2,28
8.2753,10,140,0.77,66,undefined,FILL,,,2,140
8.2753,11,140,0.63,67,undefined,CNPC,,,2,20
8.2753,11,140,0.91,68,undefined,FILL,,,2,122
8.2753,11,140,0.68,69,undefined,SUBJ,,,2,21
8.2753,11,140,0.51,70,undefined,WH,,,2,19
8.2753,11,140,0.78,71,undefined,FILL,,,2,137
8.2753,11,140,0.96,72,undefined,FILL,,,2,107
8.2753,12,140,0.35,73,undefined,FILL,,,2,113
8.2753,12,140,0.67,74,undefined,CNPC,,,2,38
8.2753,12,140,0.85,75,undefined,FILL,,,2,128
8.2753,12,140,0.92,76,undefined,SUBJ,,,2,39
8.2753,12,140,0.85,77,undefined,WH,,,2,37
8.2753,12,140,0.76,78,undefined,FILL,,,2,143
8.2753,13,140,0.92,79,undefined,CNPC,,,2,41
8.2753,13,140,0.95,80,undefined,FILL,,,2,144
8.2753,13,140,0.83,81,undefined,SUBJ,,,2,42
8.2753,13,140,0.97,82,undefined,FILL,,,2,129
8.2753,13,140,0.31,83,undefined,WH,,,2,40
8.2753,13,140,0.86,84,undefined,FILL,,,2,114
8.2753,14,140,0.89,85,undefined,SUBJ,,,2,6
8.2753,14,140,0.27,86,undefined,WH,,,2,4
8.2753,14,140,0.86,87,undefined,FILL,,,2,102
8.2753,14,140,0.88,88,undefined,FILL,,,2,117
8.2753,14,140,0.48,89,undefined,CNPC,,,2,5
8.2753,14,140,0.79,90,undefined,FILL,,,2,132
8.2753,14,140,0.24,91,undefined,UNGRAM,,,99,992
8.2753,14,140,0.86,92,undefined,FILL,,,99,992
8.2753,15,140,0.94,93,undefined,CNPC,,,2,32
8.2753,15,140,0.94,94,undefined,FILL,,,2,141
8.2753,15,140,0.95,95,undefined,FILL,,,2,126
8.2753,15,140,0.94,96,undefined,FILL,,,2,111
8.2753,15,140,0.61,97,undefined,WH,,,2,31
8.2753,15,140,0.45,98,undefined,SUBJ,,,2,33
30.053366666666665,practice,141,1,0,undefined,practice_good,,0,practice,practice_good
30.053366666666665,practice,141,0,0,undefined,practice_bad,,0,practice,practice_bad
30.053366666666665,1,141,1,1,undefined,FILL,,,2,117
30.053366666666665,1,141,0.12,2,undefined,SUBJ,,,2,6
30.053366666666665,1,141,1,3,undefined,FILL,,,2,132
30.053366666666665,1,141,0.75,4,undefined,CNPC,,,2,5
30.053366666666665,1,141,0.62,5,undefined,WH,,,2,4
30.053366666666665,1,141,1,6,undefined,FILL,,,2,102
30.053366666666665,1,141,0.84,7,undefined,UNGRAM,,,99,992
30.053366666666665,1,141,1,8,undefined,FILL,,,99,992
30.053366666666665,2,141,0.23,9,undefined,FILL,,,2,108
30.053366666666665,2,141,0.29,10,undefined,CNPC,,,2,23
30.053366666666665,2,141,0.91,11,undefined,FILL,,,2,138
30.053366666666665,2,141,0.88,12,undefined,FILL,,,2,123
30.053366666666665,2,141,0.69,13,undefined,SUBJ,,,2,24
30.053366666666665,2,141,0.76,14,undefined,WH,,,2,22
30.053366666666665,3,141,0.83,15,undefined,SUBJ,,,2,36
30.053366666666665,3,141,1,16,undefined,FILL,,,2,112
30.053366666666665,3,141,0.68,17,undefined,FILL,,,2,127
30.053366666666665,3,141,0.73,18,undefined,WH,,,2,34
30.053366666666665,3,141,0.92,19,undefined,CNPC,,,2,35
30.053366666666665,3,141,0.88,20,undefined,FILL,,,2,142
30.053366666666665,4,141,0.32,21,undefined,FILL,,,2,107
30.053366666666665,4,141,0.32,22,undefined,SUBJ,,,2,21
30.053366666666665,4,141,0.73,23,undefined,FILL,,,2,122
30.053366666666665,4,141,0.84,24,undefined,CNPC,,,2,20
30.053366666666665,4,141,0.9,25,undefined,WH,,,2,19
30.053366666666665,4,141,1,26,undefined,FILL,,,2,137
30.053366666666665,5,141,0.76,27,undefined,FILL,,,2,120
30.053366666666665,5,141,0.61,28,undefined,SUBJ,,,2,15
30.053366666666665,5,141,1,29,undefined,FILL,,,2,135
30.053366666666665,5,141,0.4,30,undefined,WH,,,2,13
30.053366666666665,5,141,0.88,31,undefined,FILL,,,2,105
30.053366666666665,5,141,0.05,32,undefined,CNPC,,,2,14
30.053366666666665,6,141,0,33,undefined,SUBJ,,,2,45
30.053366666666665,6,141,1,34,undefined,FILL,,,2,115
30.053366666666665,6,141,0.33,35,undefined,CNPC,,,2,44
30.053366666666665,6,141,0.16,36,undefined,WH,,,2,43
30.053366666666665,6,141,0.89,37,undefined,FILL,,,2,145
30.053366666666665,6,141,1,38,undefined,FILL,,,2,130
30.053366666666665,7,141,0.73,39,undefined,FILL,,,2,129
30.053366666666665,7,141,1,40,undefined,WH,,,2,40
30.053366666666665,7,141,0.76,41,undefined,SUBJ,,,2,42
30.053366666666665,7,141,0.19,42,undefined,FILL,,,2,114
30.053366666666665,7,141,0,43,undefined,FILL,,,2,144
30.053366666666665,7,141,0.84,44,undefined,CNPC,,,2,41
30.053366666666665,8,141,0.74,45,undefined,FILL,,,2,103
30.053366666666665,8,141,1,46,undefined,WH,,,2,7
30.053366666666665,8,141,0.82,47,undefined,SUBJ,,,2,9
30.053366666666665,8,141,0.42,48,undefined,CNPC,,,2,8
30.053366666666665,8,141,0.86,49,undefined,FILL,,,2,118
30.053366666666665,8,141,0.21,50,undefined,FILL,,,2,133
30.053366666666665,8,141,0,51,undefined,UNGRAM,,,99,993
30.053366666666665,8,141,0.91,52,undefined,FILL,,,99,993
30.053366666666665,9,141,0.18,53,undefined,SUBJ,,,2,30
30.053366666666665,9,141,0.93,54,undefined,FILL,,,2,110
30.053366666666665,9,141,0.86,55,undefined,FILL,,,2,140
30.053366666666665,9,141,0.22,56,undefined,FILL,,,2,125
30.053366666666665,9,141,0.05,57,undefined,CNPC,,,2,29
30.053366666666665,9,141,0.94,58,undefined,WH,,,2,28
30.053366666666665,10,141,0.83,59,undefined,FILL,,,2,141
30.053366666666665,10,141,0.65,60,undefined,SUBJ,,,2,33
30.053366666666665,10,141,0.64,61,undefined,FILL,,,2,111
30.053366666666665,10,141,0.21,62,undefined,WH,,,2,31
30.053366666666665,10,141,1,63,undefined,CNPC,,,2,32
30.053366666666665,10,141,0.32,64,undefined,FILL,,,2,126
30.053366666666665,11,141,0.93,65,undefined,FILL,,,2,128
30.053366666666665,11,141,0.62,66,undefined,SUBJ,,,2,39
30.053366666666665,11,141,0.64,67,undefined,FILL,,,2,113
30.053366666666665,11,141,0.15,68,undefined,WH,,,2,37
30.053366666666665,11,141,0.84,69,undefined,CNPC,,,2,38
30.053366666666665,11,141,1,70,undefined,FILL,,,2,143
30.053366666666665,12,141,0.37,71,undefined,CNPC,,,2,26
30.053366666666665,12,141,1,72,undefined,FILL,,,2,109
30.053366666666665,12,141,0.68,73,undefined,WH,,,2,25
30.053366666666665,12,141,1,74,undefined,FILL,,,2,124
30.053366666666665,12,141,1,75,undefined,FILL,,,2,139
30.053366666666665,12,141,0.94,76,undefined,SUBJ,,,2,27
30.053366666666665,13,141,0.84,77,undefined,SUBJ,,,2,12
30.053366666666665,13,141,1,78,undefined,FILL,,,2,119
30.053366666666665,13,141,0.24,79,undefined,FILL,,,2,134
30.053366666666665,13,141,0.88,80,undefined,FILL,,,2,104
30.053366666666665,13,141,0.91,81,undefined,WH,,,2,10
30.053366666666665,13,141,0.89,82,undefined,CNPC,,,2,11
30.053366666666665,13,141,0.7,83,undefined,UNGRAM,,,99,994
30.053366666666665,13,141,1,84,undefined,FILL,,,99,994
30.053366666666665,14,141,0.9,85,undefined,FILL,,,2,131
30.053366666666665,14,141,0.24,86,undefined,WH,,,2,1
30.053366666666665,14,141,1,87,undefined,FILL,,,2,101
30.053366666666665,14,141,0.92,88,undefined,SUBJ,,,2,3
30.053366666666665,14,141,0.76,89,undefined,CNPC,,,2,2
30.053366666666665,14,141,1,90,undefined,FILL,,,2,116
30.053366666666665,14,141,0,91,undefined,UNGRAM,,,99,991
30.053366666666665,14,141,0.97,92,undefined,FILL,,,99,991
30.053366666666665,15,141,0.58,93,undefined,FILL,,,2,106
30.053366666666665,15,141,1,94,undefined,CNPC,,,2,17
30.053366666666665,15,141,0,95,undefined,SUBJ,,,2,18
30.053366666666665,15,141,0.87,96,undefined,FILL,,,2,121
30.053366666666665,15,141,0,97,undefined,WH,,,2,16
30.053366666666665,15,141,0.77,98,undefined,FILL,,,2,136
30.810066666666668,practice,142,1,0,undefined,practice_good,,0,practice,practice_good
30.810066666666668,practice,142,0,0,undefined,practice_bad,,0,practice,practice_bad
30.810066666666668,1,142,1,1,undefined,FILL,,,2,102
30.810066666666668,1,142,0.95,2,undefined,FILL,,,2,117
30.810066666666668,1,142,0.4,3,undefined,SUBJ,,,2,6
30.810066666666668,1,142,0.77,4,undefined,WH,,,2,4
30.810066666666668,1,142,1,5,undefined,FILL,,,2,132
30.810066666666668,1,142,0.77,6,undefined,CNPC,,,2,5
30.810066666666668,1,142,0,7,undefined,UNGRAM,,,99,992
30.810066666666668,1,142,0.99,8,undefined,FILL,,,99,992
30.810066666666668,2,142,1,9,undefined,FILL,,,2,143
30.810066666666668,2,142,0.57,10,undefined,SUBJ,,,2,39
30.810066666666668,2,142,1,11,undefined,FILL,,,2,128
30.810066666666668,2,142,0.72,12,undefined,CNPC,,,2,38
30.810066666666668,2,142,1,13,undefined,WH,,,2,37
30.810066666666668,2,142,1,14,undefined,FILL,,,2,113
30.810066666666668,3,142,0.42,15,undefined,CNPC,,,2,35
30.810066666666668,3,142,1,16,undefined,FILL,,,2,127
30.810066666666668,3,142,0.34,17,undefined,SUBJ,,,2,36
30.810066666666668,3,142,0.85,18,undefined,FILL,,,2,112
30.810066666666668,3,142,1,19,undefined,FILL,,,2,142
30.810066666666668,3,142,0.55,20,undefined,WH,,,2,34
30.810066666666668,4,142,1,21,undefined,FILL,,,2,136
30.810066666666668,4,142,1,22,undefined,CNPC,,,2,17
30.810066666666668,4,142,0.79,23,undefined,WH,,,2,16
30.810066666666668,4,142,1,24,undefined,FILL,,,2,106
30.810066666666668,4,142,1,25,undefined,SUBJ,,,2,18
30.810066666666668,4,142,0.99,26,undefined,FILL,,,2,121
30.810066666666668,5,142,1,27,undefined,SUBJ,,,2,27
30.810066666666668,5,142,0.86,28,undefined,FILL,,,2,109
30.810066666666668,5,142,0.88,29,undefined,CNPC,,,2,26
30.810066666666668,5,142,1,30,undefined,FILL,,,2,139
30.810066666666668,5,142,1,31,undefined,WH,,,2,25
30.810066666666668,5,142,1,32,undefined,FILL,,,2,124
30.810066666666668,6,142,0.71,33,undefined,WH,,,2,28
30.810066666666668,6,142,1,34,undefined,CNPC,,,2,29
30.810066666666668,6,142,0.86,35,undefined,FILL,,,2,140
30.810066666666668,6,142,0.89,36,undefined,FILL,,,2,110
30.810066666666668,6,142,0.79,37,undefined,SUBJ,,,2,30
30.810066666666668,6,142,1,38,undefined,FILL,,,2,125
30.810066666666668,7,142,1,39,undefined,FILL,,,2,119
30.810066666666668,7,142,0.36,40,undefined,CNPC,,,2,11
30.810066666666668,7,142,0.91,41,undefined,FILL,,,2,134
30.810066666666668,7,142,1,42,undefined,WH,,,2,10
30.810066666666668,7,142,1,43,undefined,FILL,,,2,104
30.810066666666668,7,142,1,44,undefined,SUBJ,,,2,12
30.810066666666668,7,142,0,45,undefined,UNGRAM,,,99,994
30.810066666666668,7,142,1,46,undefined,FILL,,,99,994
30.810066666666668,8,142,1,47,undefined,FILL,,,2,120
30.810066666666668,8,142,1,48,undefined,FILL,,,2,105
30.810066666666668,8,142,0.32,49,undefined,WH,,,2,13
30.810066666666668,8,142,0.8,50,undefined,SUBJ,,,2,15
30.810066666666668,8,142,0.76,51,undefined,CNPC,,,2,14
30.810066666666668,8,142,1,52,undefined,FILL,,,2,135
30.810066666666668,9,142,1,53,undefined,FILL,,,2,107
30.810066666666668,9,142,1,54,undefined,FILL,,,2,122
30.810066666666668,9,142,0.17,55,undefined,CNPC,,,2,20
30.810066666666668,9,142,0.26,56,undefined,SUBJ,,,2,21
30.810066666666668,9,142,0.86,57,undefined,FILL,,,2,137
30.810066666666668,9,142,0.62,58,undefined,WH,,,2,19
30.810066666666668,10,142,0.14,59,undefined,CNPC,,,2,44
30.810066666666668,10,142,0.22,60,undefined,SUBJ,,,2,45
30.810066666666668,10,142,1,61,undefined,FILL,,,2,145
30.810066666666668,10,142,0.86,62,undefined,WH,,,2,43
30.810066666666668,10,142,0.88,63,undefined,FILL,,,2,130
30.810066666666668,10,142,1,64,undefined,FILL,,,2,115
30.810066666666668,11,142,1,65,undefined,FILL,,,2,114
30.810066666666668,11,142,0.25,66,undefined,SUBJ,,,2,42
30.810066666666668,11,142,1,67,undefined,FILL,,,2,144
30.810066666666668,11,142,1,68,undefined,WH,,,2,40
30.810066666666668,11,142,0.95,69,undefined,CNPC,,,2,41
30.810066666666668,11,142,1,70,undefined,FILL,,,2,129
30.810066666666668,12,142,0.43,71,undefined,SUBJ,,,2,24
30.810066666666668,12,142,1,72,undefined,FILL,,,2,138
30.810066666666668,12,142,1,73,undefined,FILL,,,2,108
30.810066666666668,12,142,1,74,undefined,FILL,,,2,123
30.810066666666668,12,142,0.91,75,undefined,CNPC,,,2,23
30.810066666666668,12,142,0.94,76,undefined,WH,,,2,22
30.810066666666668,13,142,1,77,undefined,FILL,,,2,111
30.810066666666668,13,142,0.89,78,undefined,WH,,,2,31
30.810066666666668,13,142,1,79,undefined,FILL,,,2,126
30.810066666666668,13,142,1,80,undefined,FILL,,,2,141
30.810066666666668,13,142,1,81,undefined,SUBJ,,,2,33
30.810066666666668,13,142,1,82,undefined,CNPC,,,2,32
30.810066666666668,14,142,1,83,undefined,CNPC,,,2,8
30.810066666666668,14,142,1,84,undefined,FILL,,,2,118
30.810066666666668,14,142,1,85,undefined,FILL,,,2,133
30.810066666666668,14,142,1,86,undefined,FILL,,,2,103
30.810066666666668,14,142,0.07,87,undefined,SUBJ,,,2,9
30.810066666666668,14,142,0.32,88,undefined,WH,,,2,7
30.810066666666668,14,142,0,89,undefined,UNGRAM,,,99,993
30.810066666666668,14,142,0.86,90,undefined,FILL,,,99,993
30.810066666666668,15,142,0.26,91,undefined,CNPC,,,2,2
30.810066666666668,15,142,1,92,undefined,FILL,,,2,131
30.810066666666668,15,142,0.27,93,undefined,SUBJ,,,2,3
30.810066666666668,15,142,0.83,94,undefined,WH,,,2,1
30.810066666666668,15,142,0.87,95,undefined,FILL,,,2,116
30.810066666666668,15,142,1,96,undefined,FILL,,,2,101
