Answer.time_in_minutes,item_number,first_response_value,wrong_attempts,condition,list_number,trial_sequence_total,Answer.condition,workerid,block_sequence,response
8.12265,22,,,CNPC,3,45,undefined,113,9,0.57
,,,,,,,,,,
8.12265,105,,,FILL,3,46,undefined,113,10,1
,,,,,,,,,,
8.12265,13,,,CNPC,3,47,undefined,113,10,0.06
,,,,,,,,,,
8.12265,120,,,UNGRAM,3,48,undefined,113,10,0
,,,,,,,,,,
8.12265,15,,,WH,3,49,undefined,113,10,1
,,,,,,,,,,
8.12265,14,,,SUBJ,3,50,undefined,113,10,0.31
,,,,,,,,,,
8.12265,116,,,UNGRAM,3,51,undefined,113,11,0
,,,,,,,,,,
8.12265,101,,,FILL,3,52,undefined,113,11,1
,,,,,,,,,,
8.12265,2,,,SUBJ,3,53,undefined,113,11,1
,,,,,,,,,,
8.12265,1,,,CNPC,3,54,undefined,113,11,0.62
,,,,,,,,,,
8.12265,3,,,WH,3,55,undefined,113,11,1
,,,,,,,,,,
8.12265,38,,,SUBJ,3,56,undefined,113,12,0.43
,,,,,,,,,,
8.12265,113,,,FILL,3,57,undefined,113,12,1
,,,,,,,,,,
8.12265,37,,,CNPC,3,58,undefined,113,12,0.73
,,,,,,,,,,
8.12265,128,,,UNGRAM,3,59,undefined,113,12,0
,,,,,,,,,,
8.12265,39,,,WH,3,60,undefined,113,12,0.96
,,,,,,,,,,
8.12265,45,,,WH,3,61,undefined,113,13,0.69
,,,,,,,,,,
8.12265,130,,,UNGRAM,3,62,undefined,113,13,0
,,,,,,,,,,
8.12265,115,,,FILL,3,63,undefined,113,13,1
,,,,,,,,,,
8.12265,43,,,CNPC,3,64,undefined,113,13,0.52
,,,,,,,,,,
8.12265,44,,,SUBJ,3,65,undefined,113,13,0.69
,,,,,,,,,,
8.12265,6,,,WH,3,66,undefined,113,14,0.94
,,,,,,,,,,
8.12265,102,,,FILL,3,67,undefined,113,14,1
,,,,,,,,,,
8.12265,5,,,SUBJ,3,68,undefined,113,14,0.98
,,,,,,,,,,
8.12265,117,,,UNGRAM,3,69,undefined,113,14,0
,,,,,,,,,,
8.12265,4,,,CNPC,3,70,undefined,113,14,0.14
,,,,,,,,,,
8.12265,114,,,FILL,3,71,undefined,113,15,0.74
,,,,,,,,,,
8.12265,129,,,UNGRAM,3,72,undefined,113,15,0
,,,,,,,,,,
8.12265,41,,,SUBJ,3,73,undefined,113,15,0.64
,,,,,,,,,,
8.12265,40,,,CNPC,3,74,undefined,113,15,0.81
,,,,,,,,,,
8.12265,42,,,WH,3,75,undefined,113,15,1
,,,,,,,,,,
20.1254,practice_good,,0,practice_good,practice,0,undefined,114,practice,1
,,,,,,,,,,
20.1254,practice_bad,,0,practice_bad,practice,0,undefined,114,practice,0.09
,,,,,,,,,,
20.1254,115,,,FILL,3,1,undefined,114,1,0.74
,,,,,,,,,,
20.1254,130,,,UNGRAM,3,2,undefined,114,1,0.06
,,,,,,,,,,
20.1254,44,,,SUBJ,3,3,undefined,114,1,0.19
,,,,,,,,,,
20.1254,45,,,WH,3,4,undefined,114,1,0.83
,,,,,,,,,,
20.1254,43,,,CNPC,3,5,undefined,114,1,0.16
,,,,,,,,,,
20.1254,16,,,CNPC,3,6,undefined,114,2,0.14
,,,,,,,,,,
20.1254,106,,,FILL,3,7,undefined,114,2,0.86
,,,,,,,,,,
20.1254,18,,,WH,3,8,undefined,114,2,0.73
,,,,,,,,,,
20.1254,17,,,SUBJ,3,9,undefined,114,2,0.34
,,,,,,,,,,
20.1254,121,,,UNGRAM,3,10,undefined,114,2,0.02
,,,,,,,,,,
20.1254,2,,,SUBJ,3,11,undefined,114,3,0.09
,,,,,,,,,,
20.1254,116,,,UNGRAM,3,12,undefined,114,3,0.03
,,,,,,,,,,
20.1254,1,,,CNPC,3,13,undefined,114,3,0.29
,,,,,,,,,,
20.1254,3,,,WH,3,14,undefined,114,3,0.81
,,,,,,,,,,
20.1254,101,,,FILL,3,15,undefined,114,3,0.95
,,,,,,,,,,
20.1254,112,,,FILL,3,16,undefined,114,4,0.87
,,,,,,,,,,
20.1254,36,,,WH,3,17,undefined,114,4,0.84
,,,,,,,,,,
20.1254,35,,,SUBJ,3,18,undefined,114,4,0.3
,,,,,,,,,,
20.1254,127,,,UNGRAM,3,19,undefined,114,4,0.02
,,,,,,,,,,
20.1254,34,,,CNPC,3,20,undefined,114,4,0.83
,,,,,,,,,,
20.1254,12,,,WH,3,21,undefined,114,5,0.81
,,,,,,,,,,
20.1254,104,,,FILL,3,22,undefined,114,5,0.96
,,,,,,,,,,
20.1254,11,,,SUBJ,3,23,undefined,114,5,0.64
,,,,,,,,,,
20.1254,119,,,UNGRAM,3,24,undefined,114,5,0.03
,,,,,,,,,,
20.1254,10,,,CNPC,3,25,undefined,114,5,0.34
,,,,,,,,,,
20.1254,31,,,CNPC,3,26,undefined,114,6,0.32
,,,,,,,,,,
20.1254,32,,,SUBJ,3,27,undefined,114,6,0.63
,,,,,,,,,,
20.1254,126,,,UNGRAM,3,28,undefined,114,6,0.01
,,,,,,,,,,
20.1254,111,,,FILL,3,29,undefined,114,6,0.95
,,,,,,,,,,
20.1254,33,,,WH,3,30,undefined,114,6,0.69
,,,,,,,,,,
20.1254,14,,,SUBJ,3,31,undefined,114,7,0.58
,,,,,,,,,,
20.1254,120,,,UNGRAM,3,32,undefined,114,7,0.05
,,,,,,,,,,
20.1254,13,,,CNPC,3,33,undefined,114,7,0.21
,,,,,,,,,,
20.1254,105,,,FILL,3,34,undefined,114,7,0.88
,,,,,,,,,,
20.1254,15,,,WH,3,35,undefined,114,7,0.89
,,,,,,,,,,
20.1254,40,,,CNPC,3,36,undefined,114,8,0.38
,,,,,,,,,,
20.1254,129,,,UNGRAM,3,37,undefined,114,8,0.12
,,,,,,,,,,
20.1254,42,,,WH,3,38,undefined,114,8,0.77
,,,,,,,,,,
20.1254,114,,,FILL,3,39,undefined,114,8,0.95
,,,,,,,,,,
20.1254,41,,,SUBJ,3,40,undefined,114,8,0.87
,,,,,,,,,,
20.1254,9,,,WH,3,41,undefined,114,9,0.53
,,,,,,,,,,
20.1254,103,,,FILL,3,42,undefined,114,9,0.86
,,,,,,,,,,
20.1254,118,,,UNGRAM,3,43,undefined,114,9,0.03
,,,,,,,,,,
20.1254,8,,,SUBJ,3,44,undefined,114,9,0.33
,,,,,,,,,,
20.1254,7,,,CNPC,3,45,undefined,114,9,0.16
,,,,,,,,,,
20.1254,117,,,UNGRAM,3,46,undefined,114,10,0.05
,,,,,,,,,,
20.1254,4,,,CNPC,3,47,undefined,114,10,0.22
,,,,,,,,,,
20.1254,5,,,SUBJ,3,48,undefined,114,10,0.28
,,,,,,,,,,
20.1254,102,,,FILL,3,49,undefined,114,10,0.92
,,,,,,,,,,
20.1254,6,,,WH,3,50,undefined,114,10,0.91
,,,,,,,,,,
20.1254,110,,,FILL,3,51,undefined,114,11,0.93
,,,,,,,,,,
20.1254,29,,,SUBJ,3,52,undefined,114,11,0.35
,,,,,,,,,,
20.1254,125,,,UNGRAM,3,53,undefined,114,11,0.1
,,,,,,,,,,
20.1254,28,,,CNPC,3,54,undefined,114,11,0.28
,,,,,,,,,,
20.1254,30,,,WH,3,55,undefined,114,11,0.74
,,,,,,,,,,
20.1254,20,,,SUBJ,3,56,undefined,114,12,0.38
,,,,,,,,,,
20.1254,107,,,FILL,3,57,undefined,114,12,0.94
,,,,,,,,,,
20.1254,21,,,WH,3,58,undefined,114,12,0.37
,,,,,,,,,,
20.1254,19,,,CNPC,3,59,undefined,114,12,0.22
,,,,,,,,,,
20.1254,122,,,UNGRAM,3,60,undefined,114,12,0.09
,,,,,,,,,,
20.1254,38,,,SUBJ,3,61,undefined,114,13,0.28
,,,,,,,,,,
20.1254,113,,,FILL,3,62,undefined,114,13,0.64
,,,,,,,,,,
20.1254,39,,,WH,3,63,undefined,114,13,0.78
,,,,,,,,,,
20.1254,37,,,CNPC,3,64,undefined,114,13,0.28
,,,,,,,,,,
20.1254,128,,,UNGRAM,3,65,undefined,114,13,0.2
,,,,,,,,,,
20.1254,108,,,FILL,3,66,undefined,114,14,0.94
,,,,,,,,,,
20.1254,22,,,CNPC,3,67,undefined,114,14,0.39
,,,,,,,,,,
20.1254,24,,,WH,3,68,undefined,114,14,0.72
,,,,,,,,,,
20.1254,123,,,UNGRAM,3,69,undefined,114,14,0.13
,,,,,,,,,,
20.1254,23,,,SUBJ,3,70,undefined,114,14,0.24
,,,,,,,,,,
20.1254,109,,,FILL,3,71,undefined,114,15,0.99
,,,,,,,,,,
20.1254,124,,,UNGRAM,3,72,undefined,114,15,0.05
,,,,,,,,,,
20.1254,25,,,CNPC,3,73,undefined,114,15,0.32
,,,,,,,,,,
20.1254,27,,,WH,3,74,undefined,114,15,0.77
,,,,,,,,,,
20.1254,26,,,SUBJ,3,75,undefined,114,15,0.63
,,,,,,,,,,
17.72631667,practice_good,,0,practice_good,practice,0,undefined,115,practice,0.82
,,,,,,,,,,
17.72631667,practice_bad,,0,practice_bad,practice,0,undefined,115,practice,0.21
,,,,,,,,,,
17.72631667,121,,,UNGRAM,3,1,undefined,115,1,0.14
,,,,,,,,,,
17.72631667,18,,,WH,3,2,undefined,115,1,0.89
,,,,,,,,,,
17.72631667,106,,,FILL,3,3,undefined,115,1,0.57
,,,,,,,,,,
17.72631667,16,,,CNPC,3,4,undefined,115,1,0.93
,,,,,,,,,,
17.72631667,17,,,SUBJ,3,5,undefined,115,1,0.1
,,,,,,,,,,
17.72631667,21,,,WH,3,6,undefined,115,2,0.54
,,,,,,,,,,
17.72631667,122,,,UNGRAM,3,7,undefined,115,2,0.2
,,,,,,,,,,
17.72631667,19,,,CNPC,3,8,undefined,115,2,0.92
,,,,,,,,,,
17.72631667,107,,,FILL,3,9,undefined,115,2,0.83
,,,,,,,,,,
17.72631667,20,,,SUBJ,3,10,undefined,115,2,0.21
,,,,,,,,,,
17.72631667,6,,,WH,3,11,undefined,115,3,0.29
,,,,,,,,,,
17.72631667,102,,,FILL,3,12,undefined,115,3,0.72
,,,,,,,,,,
17.72631667,5,,,SUBJ,3,13,undefined,115,3,0.39
,,,,,,,,,,
17.72631667,117,,,UNGRAM,3,14,undefined,115,3,0.02
,,,,,,,,,,
17.72631667,4,,,CNPC,3,15,undefined,115,3,0.83
,,,,,,,,,,
17.72631667,113,,,FILL,3,16,undefined,115,4,0.83
,,,,,,,,,,
17.72631667,38,,,SUBJ,3,17,undefined,115,4,0.16
,,,,,,,,,,
17.72631667,128,,,UNGRAM,3,18,undefined,115,4,0.12
,,,,,,,,,,
17.72631667,39,,,WH,3,19,undefined,115,4,0.99
,,,,,,,,,,
17.72631667,37,,,CNPC,3,20,undefined,115,4,0.9
,,,,,,,,,,
17.72631667,27,,,WH,3,21,undefined,115,5,0.31
,,,,,,,,,,
17.72631667,26,,,SUBJ,3,22,undefined,115,5,0.24
,,,,,,,,,,
17.72631667,124,,,UNGRAM,3,23,undefined,115,5,0.88
,,,,,,,,,,
17.72631667,109,,,FILL,3,24,undefined,115,5,0.31
,,,,,,,,,,
17.72631667,25,,,CNPC,3,25,undefined,115,5,0.56
,,,,,,,,,,
17.72631667,120,,,UNGRAM,3,26,undefined,115,6,0.41
,,,,,,,,,,
17.72631667,15,,,WH,3,27,undefined,115,6,0.81
,,,,,,,,,,
17.72631667,13,,,CNPC,3,28,undefined,115,6,0.48
,,,,,,,,,,
17.72631667,105,,,FILL,3,29,undefined,115,6,0.72
,,,,,,,,,,
17.72631667,14,,,SUBJ,3,30,undefined,115,6,0.67
,,,,,,,,,,
17.72631667,31,,,CNPC,3,31,undefined,115,7,0.71
,,,,,,,,,,
17.72631667,33,,,WH,3,32,undefined,115,7,0.77
,,,,,,,,,,
17.72631667,111,,,FILL,3,33,undefined,115,7,0.44
,,,,,,,,,,
17.72631667,126,,,UNGRAM,3,34,undefined,115,7,0
,,,,,,,,,,
17.72631667,32,,,SUBJ,3,35,undefined,115,7,0.78
,,,,,,,,,,
17.72631667,123,,,UNGRAM,3,36,undefined,115,8,0.06
,,,,,,,,,,
17.72631667,24,,,WH,3,37,undefined,115,8,0.67
,,,,,,,,,,
17.72631667,22,,,CNPC,3,38,undefined,115,8,0.93
,,,,,,,,,,
17.72631667,23,,,SUBJ,3,39,undefined,115,8,0.81
,,,,,,,,,,
17.72631667,108,,,FILL,3,40,undefined,115,8,0.91
,,,,,,,,,,
17.72631667,104,,,FILL,3,41,undefined,115,9,0.91
,,,,,,,,,,
17.72631667,12,,,WH,3,42,undefined,115,9,0.85
,,,,,,,,,,
17.72631667,10,,,CNPC,3,43,undefined,115,9,0.89
,,,,,,,,,,
17.72631667,119,,,UNGRAM,3,44,undefined,115,9,0
,,,,,,,,,,
17.72631667,11,,,SUBJ,3,45,undefined,115,9,0.24
,,,,,,,,,,
17.72631667,36,,,WH,3,46,undefined,115,10,0.78
,,,,,,,,,,
17.72631667,112,,,FILL,3,47,undefined,115,10,0.35
,,,,,,,,,,
17.72631667,127,,,UNGRAM,3,48,undefined,115,10,0
,,,,,,,,,,
17.72631667,35,,,SUBJ,3,49,undefined,115,10,0.89
,,,,,,,,,,
17.72631667,34,,,CNPC,3,50,undefined,115,10,0.09
,,,,,,,,,,
17.72631667,40,,,CNPC,3,51,undefined,115,11,0.52
,,,,,,,,,,
17.72631667,114,,,FILL,3,52,undefined,115,11,0.77
,,,,,,,,,,
17.72631667,129,,,UNGRAM,3,53,undefined,115,11,0.06
,,,,,,,,,,
17.72631667,41,,,SUBJ,3,54,undefined,115,11,0.76
,,,,,,,,,,
17.72631667,42,,,WH,3,55,undefined,115,11,0.71
,,,,,,,,,,
17.72631667,103,,,FILL,3,56,undefined,115,12,0.76
,,,,,,,,,,
17.72631667,8,,,SUBJ,3,57,undefined,115,12,0.88
,,,,,,,,,,
17.72631667,118,,,UNGRAM,3,58,undefined,115,12,0.18
,,,,,,,,,,
17.72631667,7,,,CNPC,3,59,undefined,115,12,0.78
,,,,,,,,,,
17.72631667,9,,,WH,3,60,undefined,115,12,0.86
,,,,,,,,,,
17.72631667,116,,,UNGRAM,3,61,undefined,115,13,0.19
,,,,,,,,,,
17.72631667,101,,,FILL,3,62,undefined,115,13,0.78
,,,,,,,,,,
17.72631667,1,,,CNPC,3,63,undefined,115,13,0.78
,,,,,,,,,,
17.72631667,3,,,WH,3,64,undefined,115,13,0.81
,,,,,,,,,,
17.72631667,2,,,SUBJ,3,65,undefined,115,13,0.68
,,,,,,,,,,
17.72631667,130,,,UNGRAM,3,66,undefined,115,14,0.09
,,,,,,,,,,
17.72631667,44,,,SUBJ,3,67,undefined,115,14,0.75
,,,,,,,,,,
17.72631667,45,,,WH,3,68,undefined,115,14,0.77
,,,,,,,,,,
17.72631667,115,,,FILL,3,69,undefined,115,14,0.91
,,,,,,,,,,
17.72631667,43,,,CNPC,3,70,undefined,115,14,0.9
,,,,,,,,,,
17.72631667,110,,,FILL,3,71,undefined,115,15,0.94
,,,,,,,,,,
17.72631667,30,,,WH,3,72,undefined,115,15,0.92
,,,,,,,,,,
17.72631667,28,,,CNPC,3,73,undefined,115,15,0.78
,,,,,,,,,,
17.72631667,125,,,UNGRAM,3,74,undefined,115,15,0
,,,,,,,,,,
17.72631667,29,,,SUBJ,3,75,undefined,115,15,0.89
,,,,,,,,,,
13.9548,practice_good,,0,practice_good,practice,0,undefined,116,practice,0.9
,,,,,,,,,,
13.9548,practice_bad,,0,practice_bad,practice,0,undefined,116,practice,0.02
,,,,,,,,,,
13.9548,15,,,WH,3,1,undefined,116,1,0.08
,,,,,,,,,,
13.9548,105,,,FILL,3,2,undefined,116,1,0.85
,,,,,,,,,,
13.9548,14,,,SUBJ,3,3,undefined,116,1,0.1
,,,,,,,,,,
13.9548,13,,,CNPC,3,4,undefined,116,1,0.03
,,,,,,,,,,
13.9548,120,,,UNGRAM,3,5,undefined,116,1,0.09
,,,,,,,,,,
13.9548,25,,,CNPC,3,6,undefined,116,2,0.07
,,,,,,,,,,
13.9548,27,,,WH,3,7,undefined,116,2,0.06
,,,,,,,,,,
13.9548,109,,,FILL,3,8,undefined,116,2,0.95
,,,,,,,,,,
13.9548,124,,,UNGRAM,3,9,undefined,116,2,0.04
,,,,,,,,,,
13.9548,26,,,SUBJ,3,10,undefined,116,2,0.83
,,,,,,,,,,
13.9548,123,,,UNGRAM,3,11,undefined,116,3,0.03
,,,,,,,,,,
13.9548,108,,,FILL,3,12,undefined,116,3,0.96
,,,,,,,,,,
13.9548,23,,,SUBJ,3,13,undefined,116,3,0.89
,,,,,,,,,,
13.9548,24,,,WH,3,14,undefined,116,3,0.15
,,,,,,,,,,
13.9548,22,,,CNPC,3,15,undefined,116,3,0.52
,,,,,,,,,,
13.9548,129,,,UNGRAM,3,16,undefined,116,4,0.06
,,,,,,,,,,
13.9548,41,,,SUBJ,3,17,undefined,116,4,0.09
,,,,,,,,,,
13.9548,40,,,CNPC,3,18,undefined,116,4,0.2
,,,,,,,,,,
13.9548,114,,,FILL,3,19,undefined,116,4,0.71
,,,,,,,,,,
13.9548,42,,,WH,3,20,undefined,116,4,0.2
,,,,,,,,,,
13.9548,21,,,WH,3,21,undefined,116,5,0.83
,,,,,,,,,,
13.9548,20,,,SUBJ,3,22,undefined,116,5,0.04
,,,,,,,,,,
13.9548,19,,,CNPC,3,23,undefined,116,5,0.92
,,,,,,,,,,
13.9548,122,,,UNGRAM,3,24,undefined,116,5,0.05
,,,,,,,,,,
13.9548,107,,,FILL,3,25,undefined,116,5,0.99
,,,,,,,,,,
13.9548,110,,,FILL,3,26,undefined,116,6,0.97
,,,,,,,,,,
13.9548,28,,,CNPC,3,27,undefined,116,6,0.99
,,,,,,,,,,
13.9548,125,,,UNGRAM,3,28,undefined,116,6,0.04
,,,,,,,,,,
13.9548,30,,,WH,3,29,undefined,116,6,0.51
,,,,,,,,,,
13.9548,29,,,SUBJ,3,30,undefined,116,6,0.95
,,,,,,,,,,
13.9548,39,,,WH,3,31,undefined,116,7,0.07
,,,,,,,,,,
13.9548,37,,,CNPC,3,32,undefined,116,7,0.03
,,,,,,,,,,
13.9548,128,,,UNGRAM,3,33,undefined,116,7,0.08
,,,,,,,,,,
13.9548,113,,,FILL,3,34,undefined,116,7,0.95
,,,,,,,,,,
13.9548,38,,,SUBJ,3,35,undefined,116,7,0.9
,,,,,,,,,,
13.9548,104,,,FILL,3,36,undefined,116,8,0.94
,,,,,,,,,,
13.9548,119,,,UNGRAM,3,37,undefined,116,8,0.07
,,,,,,,,,,
13.9548,10,,,CNPC,3,38,undefined,116,8,0.54
,,,,,,,,,,
13.9548,12,,,WH,3,39,undefined,116,8,0.62
,,,,,,,,,,
13.9548,11,,,SUBJ,3,40,undefined,116,8,0.99
,,,,,,,,,,
13.9548,101,,,FILL,3,41,undefined,116,9,0.56
,,,,,,,,,,
13.9548,1,,,CNPC,3,42,undefined,116,9,0.73
,,,,,,,,,,
13.9548,116,,,UNGRAM,3,43,undefined,116,9,0.08
,,,,,,,,,,
13.9548,3,,,WH,3,44,undefined,116,9,0.49
,,,,,,,,,,
13.9548,2,,,SUBJ,3,45,undefined,116,9,0.21
,,,,,,,,,,
13.9548,106,,,FILL,3,46,undefined,116,10,0.96
,,,,,,,,,,
13.9548,121,,,UNGRAM,3,47,undefined,116,10,0.18
,,,,,,,,,,
13.9548,18,,,WH,3,48,undefined,116,10,0.27
,,,,,,,,,,
13.9548,17,,,SUBJ,3,49,undefined,116,10,0.06
,,,,,,,,,,
13.9548,16,,,CNPC,3,50,undefined,116,10,0.05
,,,,,,,,,,
13.9548,9,,,WH,3,51,undefined,116,11,0.07
,,,,,,,,,,
13.9548,7,,,CNPC,3,52,undefined,116,11,0.16
,,,,,,,,,,
13.9548,118,,,UNGRAM,3,53,undefined,116,11,0.04
,,,,,,,,,,
13.9548,103,,,FILL,3,54,undefined,116,11,0.89
,,,,,,,,,,
13.9548,8,,,SUBJ,3,55,undefined,116,11,0.53
,,,,,,,,,,
13.9548,115,,,FILL,3,56,undefined,116,12,0.93
,,,,,,,,,,
13.9548,44,,,SUBJ,3,57,undefined,116,12,0.83
,,,,,,,,,,
13.9548,45,,,WH,3,58,undefined,116,12,0.75
,,,,,,,,,,
13.9548,130,,,UNGRAM,3,59,undefined,116,12,0.09
,,,,,,,,,,
13.9548,43,,,CNPC,3,60,undefined,116,12,0.17
,,,,,,,,,,
13.9548,32,,,SUBJ,3,61,undefined,116,13,0.13
,,,,,,,,,,
13.9548,126,,,UNGRAM,3,62,undefined,116,13,0.1
,,,,,,,,,,
13.9548,31,,,CNPC,3,63,undefined,116,13,0.61
,,,,,,,,,,
13.9548,111,,,FILL,3,64,undefined,116,13,0.96
,,,,,,,,,,
13.9548,33,,,WH,3,65,undefined,116,13,0.86
,,,,,,,,,,
13.9548,117,,,UNGRAM,3,66,undefined,116,14,0.04
,,,,,,,,,,
13.9548,102,,,FILL,3,67,undefined,116,14,0.94
,,,,,,,,,,
13.9548,4,,,CNPC,3,68,undefined,116,14,0.95
,,,,,,,,,,
13.9548,6,,,WH,3,69,undefined,116,14,0.98
,,,,,,,,,,
13.9548,5,,,SUBJ,3,70,undefined,116,14,0.99
,,,,,,,,,,
13.9548,34,,,CNPC,3,71,undefined,116,15,0.88
,,,,,,,,,,
13.9548,36,,,WH,3,72,undefined,116,15,0.89
,,,,,,,,,,
13.9548,112,,,FILL,3,73,undefined,116,15,0.88
,,,,,,,,,,
13.9548,127,,,UNGRAM,3,74,undefined,116,15,0.02
,,,,,,,,,,
13.9548,35,,,SUBJ,3,75,undefined,116,15,0.19
,,,,,,,,,,
6.2468,practice_good,,0,practice_good,practice,0,undefined,117,practice,0.99
,,,,,,,,,,
6.2468,practice_bad,,0,practice_bad,practice,0,undefined,117,practice,0.02
,,,,,,,,,,
6.2468,107,,,FILL,3,1,undefined,117,1,0.77
,,,,,,,,,,
6.2468,20,,,SUBJ,3,2,undefined,117,1,0.26
,,,,,,,,,,
6.2468,21,,,WH,3,3,undefined,117,1,0.44
,,,,,,,,,,
6.2468,19,,,CNPC,3,4,undefined,117,1,0.07
,,,,,,,,,,
6.2468,122,,,UNGRAM,3,5,undefined,117,1,0
,,,,,,,,,,
6.2468,22,,,CNPC,3,6,undefined,117,2,0.36
,,,,,,,,,,
6.2468,108,,,FILL,3,7,undefined,117,2,0.82
,,,,,,,,,,
6.2468,123,,,UNGRAM,3,8,undefined,117,2,0.02
,,,,,,,,,,
6.2468,24,,,WH,3,9,undefined,117,2,0.39
,,,,,,,,,,
6.2468,23,,,SUBJ,3,10,undefined,117,2,0.81
,,,,,,,,,,
6.2468,128,,,UNGRAM,3,11,undefined,117,3,0.03
,,,,,,,,,,
6.2468,39,,,WH,3,12,undefined,117,3,0.48
,,,,,,,,,,
6.2468,37,,,CNPC,3,13,undefined,117,3,0.17
,,,,,,,,,,
6.2468,113,,,FILL,3,14,undefined,117,3,0.75
,,,,,,,,,,
6.2468,38,,,SUBJ,3,15,undefined,117,3,0.05
,,,,,,,,,,
6.2468,3,,,WH,3,16,undefined,117,4,0.43
,,,,,,,,,,
6.2468,2,,,SUBJ,3,17,undefined,117,4,0.78
,,,,,,,,,,
6.2468,101,,,FILL,3,18,undefined,117,4,0.94
,,,,,,,,,,
6.2468,116,,,UNGRAM,3,19,undefined,117,4,0.01
,,,,,,,,,,
6.2468,1,,,CNPC,3,20,undefined,117,4,0.24
,,,,,,,,,,
6.2468,103,,,FILL,3,21,undefined,117,5,0.76
,,,,,,,,,,
6.2468,8,,,SUBJ,3,22,undefined,117,5,0.9
,,,,,,,,,,
6.2468,9,,,WH,3,23,undefined,117,5,0.13
,,,,,,,,,,
6.2468,118,,,UNGRAM,3,24,undefined,117,5,0
,,,,,,,,,,
6.2468,7,,,CNPC,3,25,undefined,117,5,0.48
,,,,,,,,,,
6.2468,34,,,CNPC,3,26,undefined,117,6,0.37
,,,,,,,,,,
6.2468,112,,,FILL,3,27,undefined,117,6,0.67
,,,,,,,,,,
6.2468,127,,,UNGRAM,3,28,undefined,117,6,0.01
,,,,,,,,,,
6.2468,36,,,WH,3,29,undefined,117,6,0.48
,,,,,,,,,,
6.2468,35,,,SUBJ,3,30,undefined,117,6,0.23
,,,,,,,,,,
6.2468,115,,,FILL,3,31,undefined,117,7,0.88
,,,,,,,,,,
6.2468,43,,,CNPC,3,32,undefined,117,7,0.71
,,,,,,,,,,
6.2468,130,,,UNGRAM,3,33,undefined,117,7,0.02
,,,,,,,,,,
6.2468,45,,,WH,3,34,undefined,117,7,0.69
,,,,,,,,,,
6.2468,44,,,SUBJ,3,35,undefined,117,7,0.36
,,,,,,,,,,
6.2468,106,,,FILL,3,36,undefined,117,8,0.87
,,,,,,,,,,
6.2468,121,,,UNGRAM,3,37,undefined,117,8,0
,,,,,,,,,,
6.2468,17,,,SUBJ,3,38,undefined,117,8,0.81
,,,,,,,,,,
6.2468,16,,,CNPC,3,39,undefined,117,8,0.77
,,,,,,,,,,
6.2468,18,,,WH,3,40,undefined,117,8,0.66
,,,,,,,,,,
6.2468,117,,,UNGRAM,3,41,undefined,117,9,0.01
,,,,,,,,,,
6.2468,5,,,SUBJ,3,42,undefined,117,9,0.87
,,,,,,,,,,
6.2468,6,,,WH,3,43,undefined,117,9,0.9
,,,,,,,,,,
6.2468,4,,,CNPC,3,44,undefined,117,9,0.34
,,,,,,,,,,
6.2468,102,,,FILL,3,45,undefined,117,9,0.85
,,,,,,,,,,
6.2468,29,,,SUBJ,3,46,undefined,117,10,0.87
,,,,,,,,,,
6.2468,110,,,FILL,3,47,undefined,117,10,0.98
,,,,,,,,,,
6.2468,30,,,WH,3,48,undefined,117,10,0.15
,,,,,,,,,,
6.2468,28,,,CNPC,3,49,undefined,117,10,0.75
,,,,,,,,,,
6.2468,125,,,UNGRAM,3,50,undefined,117,10,0.02
,,,,,,,,,,
6.2468,10,,,CNPC,3,51,undefined,117,11,0.73
,,,,,,,,,,
6.2468,12,,,WH,3,52,undefined,117,11,0.89
,,,,,,,,,,
6.2468,119,,,UNGRAM,3,53,undefined,117,11,0
,,,,,,,,,,
6.2468,11,,,SUBJ,3,54,undefined,117,11,0.93
,,,,,,,,,,
6.2468,104,,,FILL,3,55,undefined,117,11,0.75
,,,,,,,,,,
6.2468,124,,,UNGRAM,3,56,undefined,117,12,0
,,,,,,,,,,
6.2468,27,,,WH,3,57,undefined,117,12,0.55
,,,,,,,,,,
6.2468,25,,,CNPC,3,58,undefined,117,12,0.79
,,,,,,,,,,
6.2468,26,,,SUBJ,3,59,undefined,117,12,0.87
,,,,,,,,,,
6.2468,109,,,FILL,3,60,undefined,117,12,0.78
,,,,,,,,,,
6.2468,129,,,UNGRAM,3,61,undefined,117,13,0
,,,,,,,,,,
6.2468,41,,,SUBJ,3,62,undefined,117,13,0.25
,,,,,,,,,,
6.2468,114,,,FILL,3,63,undefined,117,13,0.83
,,,,,,,,,,
6.2468,42,,,WH,3,64,undefined,117,13,0.77
,,,,,,,,,,
6.2468,40,,,CNPC,3,65,undefined,117,13,0.89
,,,,,,,,,,
6.2468,105,,,FILL,3,66,undefined,117,14,0.72
,,,,,,,,,,
6.2468,13,,,CNPC,3,67,undefined,117,14,0.21
,,,,,,,,,,
6.2468,120,,,UNGRAM,3,68,undefined,117,14,0.01
,,,,,,,,,,
6.2468,15,,,WH,3,69,undefined,117,14,0.38
,,,,,,,,,,
6.2468,14,,,SUBJ,3,70,undefined,117,14,0.78
,,,,,,,,,,
6.2468,126,,,UNGRAM,3,71,undefined,117,15,0
,,,,,,,,,,
6.2468,31,,,CNPC,3,72,undefined,117,15,0.85
,,,,,,,,,,
6.2468,32,,,SUBJ,3,73,undefined,117,15,0.33
,,,,,,,,,,
6.2468,111,,,FILL,3,74,undefined,117,15,1
